sha,file,implicated
fa9735291fe1e377e5a4316b86a16824e9791974,maven-artifact/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,1
fa9735291fe1e377e5a4316b86a16824e9791974,maven-artifact/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolver.java,1
d3781103e8f2be736a3edbc05e118f806b9acfdb,maven-artifact/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolver.java,1
d3781103e8f2be736a3edbc05e118f806b9acfdb,maven-artifact-manager/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,1
d3781103e8f2be736a3edbc05e118f806b9acfdb,maven-artifact-manager/src/test/java/org/apache/maven/artifact/resolver/ArtifactResolverTest.java,1
754feeadb3e6667004ca03119c8a136bfb00674e,maven-project/src/test/java/org/apache/maven/project/AbstractMavenProjectTestCase.java,1
754feeadb3e6667004ca03119c8a136bfb00674e,maven-core/src/main/java/org/apache/maven/cli/MavenCli.java,1
bc3f5dcc8ef43be1e7c8805945db7cbd920eff55,maven-core/src/main/java/org/apache/maven/SessionModule.java,1
c1cea8cbb8ed672275bbba59afcaeabb6b4ec331,maven-project/src/main/java/org/apache/maven/project/ProjectSorter.java,1
b54a1b781b739ad0d5897007c14a34df2c4d9d05,maven-compat/src/main/java/org/apache/maven/repository/DelegatingLocalArtifactRepository.java,1
b54a1b781b739ad0d5897007c14a34df2c4d9d05,maven-compat/src/main/java/org/apache/maven/repository/LegacyRepositorySystem.java,1
5c32bc6b2847aef96f7b6853feb38d4a374bd1cf,maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1
5c32bc6b2847aef96f7b6853feb38d4a374bd1cf,maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,1
5c32bc6b2847aef96f7b6853feb38d4a374bd1cf,maven-project/src/main/java/org/apache/maven/project/ModelUtils.java,1
5c32bc6b2847aef96f7b6853feb38d4a374bd1cf,maven-project/src/main/java/org/apache/maven/project/inheritance/ModelInheritanceAssembler.java,1
fe929c8a620f15d5d9656db25dfd0e582891b2ae,maven-artifact/src/test/java/org/apache/maven/artifact/resolver/DefaultArtifactCollectorTest.java,1
81048a856ee20830bb8ce40d10b581f5bd2cb9d2,maven-project-builder/src/main/java/org/apache/maven/project/processor/DistributionManagementProcessor.java,1
81048a856ee20830bb8ce40d10b581f5bd2cb9d2,maven-project-builder/src/main/java/org/apache/maven/project/processor/ModelProcessor.java,1
9ef6cc7f50bd3863998932fb5e893e37143736f3,maven-plugins/maven-site-plugin/src/main/java/org/apache/maven/doxia/DoxiaMojo.java,1
23f82d01993b4675c4224d76672c0e01b70e8c41,maven-artifact/src/main/java/org/apache/maven/artifact/DefaultArtifact.java,1
23f82d01993b4675c4224d76672c0e01b70e8c41,maven-core/src/main/java/org/apache/maven/DefaultMaven.java,1
27cbac3e1654dfca23816f2b51f18597a94a9746,maven-plugins/maven-site-plugin/src/main/java/org/apache/maven/doxia/DoxiaMojo.java,1
bdecdcf64a39c0375e9e00020ee7b0f1e388b5ec,maven-model-builder/src/main/java/org/apache/maven/model/inheritance/DefaultInheritanceAssembler.java,1
f86ee59771fa79abb2b2e660da8f7f1523515408,maven-project/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,1
1a89a7b75122cb32d7cdc670eabb1457fbd8471a,maven-settings/src/main/java/org/apache/maven/settings/DefaultMavenSettingsBuilder.java,1
65ff7cb4e5156d958d70040fc2f820211a796182,maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1
411fd3c42b050c58b2b90a40079970cdb6470206,maven-model-builder/src/main/java/org/apache/maven/model/building/DefaultModelBuilder.java,1
562facf5d24bf2ec3e6bbd9567c99c27356907f8,maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,1
56d0392994f6816220bc9766971e4cbe92df5846,maven-model-builder/src/main/java/org/apache/maven/model/interpolation/AbstractStringBasedModelInterpolator.java,1
a175bd170d4ec6dc1a8f13f4264995977a7f86e8,maven-project/src/main/java/org/apache/maven/project/builder/impl/DefaultProjectBuilder.java,1
bc84e6c7d307f119d82d5ae8082cc5e4f7eb7996,maven-core/src/main/java/org/apache/maven/lifecycle/internal/LifecycleModuleBuilder.java,1
bc84e6c7d307f119d82d5ae8082cc5e4f7eb7996,maven-core/src/main/java/org/apache/maven/execution/scope/internal/MojoExecutionScope.java,1
f84a2ce8ec57308ef8dcf0b35c370baec91bb536,maven-artifact-ant/src/main/java/org/apache/maven/artifact/ant/AntResolutionListener.java,1
64ac374aea8e4c8ebe105e514b195c7b39aac390,maven-mboot2/src/main/java/MBoot.java,1
f9d5fb4c7adaeff4170cf357eb290c5761d89cce,maven-core/src/main/java/org/apache/maven/ReactorReader.java,1
f9d5fb4c7adaeff4170cf357eb290c5761d89cce,maven-core/src/main/java/org/apache/maven/ReactorArtifactRepository.java,1
b2e44336151665cd52778bb3278487872f02c067,maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java,1
f52a730b742a20361497074c41128e6fef61ad84,maven-project/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1
f52a730b742a20361497074c41128e6fef61ad84,integration-tests/maven-core-it-plugin/src/main/java/org/apache/maven/plugin/coreit/InterpolatedPomConfigurationMojo.java,1
f52a730b742a20361497074c41128e6fef61ad84,maven-core-it/it0088/src/test/java/org/apache/maven/it0088/PomInterpolationTest.java,1
780b693240dc080ce02a2a57ceff3e72029ba4ed,maven-core/src/main/java/org/apache/maven/cli/MavenCli.java,1
780b693240dc080ce02a2a57ceff3e72029ba4ed,maven-core/src/main/java/org/apache/maven/DefaultMaven.java,1
780b693240dc080ce02a2a57ceff3e72029ba4ed,maven-core/src/main/java/org/apache/maven/plugin/PluginManager.java,1
780b693240dc080ce02a2a57ceff3e72029ba4ed,maven-core/src/main/java/org/apache/maven/plugin/DefaultPluginManager.java,1
e24f7564f728df3e332399f1a21ef770cdab9de8,maven-project/src/test/java/org/apache/maven/project/builder/PomConstructionTest.java,1
e24f7564f728df3e332399f1a21ef770cdab9de8,maven-project-builder/src/main/java/org/apache/maven/project/builder/ArtifactModelContainerFactory.java,1
09d93a0b6a8d63d6716d3b21961a3f5d98d1dd12,maven-core/src/main/java/org/apache/maven/project/artifact/MavenMetadataSource.java,1
750d4f876870707188b5a239e89378411ad44bc6,maven-artifact-manager/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,1
