"issue_key","created","resolutiondate","days_to_solve"
"MNG-4470","2009-11-25","2009-11-25","0"
"MNG-2695","2006-12-11","2008-10-27","686"
"MNG-391","2005-05-14","2005-05-14","0"
"MNG-1789","2005-12-08","2005-12-09","1"
"MNG-4227","2009-07-02","2009-07-02","0"
"MNG-3286","2007-11-14","2008-03-18","125"
"MNG-3873","2008-11-27","2008-11-28","1"
"MNG-1088","2005-10-04","2005-10-06","2"
"MNG-2994","2007-05-18","2010-04-08","1056"
"MNG-209","2005-03-16","2005-03-16","0"
"MNG-3852","2008-11-17","2008-12-22","35"
"MNG-3392","2008-02-08","2008-10-01","236"
"MNG-4482","2009-12-04","2009-12-04","0"
"MNG-2140","2006-03-09","2009-07-30","1239"
"MNG-3052","2007-06-13","2008-06-27","380"
"MNG-5638","2014-05-23","2014-06-11","19"
"MNG-1415","2005-11-03","2006-03-02","119"
"MNG-2753","2007-01-09","2007-09-02","236"
"MNG-2983","2007-05-11","2008-01-06","240"
"MNG-467","2005-06-12","2005-06-21","9"
"MNG-4418","2009-10-30","2010-03-30","151"
"MNG-5528","2013-10-23","2014-01-06","75"
"MNG-2977","2007-05-03","2007-05-31","28"
"MNG-4586","2010-03-11","2010-03-11","0"
"MNG-4866","2010-10-14","2010-10-14","0"
"MNG-4272","2009-08-01","2009-08-01","0"
"MNG-1205","2005-10-14","2005-11-09","26"
"MNG-814","2005-08-31","2005-09-13","13"
"MNG-3671","2008-07-18","2008-07-18","0"
"MNG-4745","2010-07-30","2010-08-24","25"
"MNG-811","2005-08-31","2005-09-03","3"
"MNG-2258","2006-04-30","2011-06-19","1876"
"MNG-267","2005-04-07","2005-04-20","13"
"MNG-4116","2009-03-29","2009-03-29","0"
"MNG-2632","2006-10-26","2009-12-30","1161"
"MNG-1049","2005-09-30","2005-10-05","5"
"MNG-374","2005-05-09","2005-05-10","1"
"MNG-3441","2008-03-05","2008-03-05","0"
"MNG-5747","2014-12-26","2014-12-26","0"
"MNG-4400","2009-10-23","2009-10-23","0"
"MNG-614","2005-07-20","2005-09-26","68"
"MNG-4043","2009-02-18","2009-02-24","6"
"MNG-4793","2010-09-02","2010-09-15","13"
"MNG-4219","2009-06-25","2009-06-26","1"
"MNG-931","2005-09-20","2005-09-20","0"
"MNG-1048","2005-09-29","2005-10-03","4"
"MNG-629","2005-07-21","2005-09-21","62"
"MNG-4011","2009-01-27","2009-01-27","0"
"MNG-2763","2007-01-12","2007-01-20","8"
"MNG-844","2005-09-07","2005-10-02","25"
"MNG-2074","2006-02-15","2006-04-03","47"
"MNG-3138","2007-08-06","2007-09-02","27"
"MNG-2867","2007-03-10","2007-03-11","1"
"MNG-1509","2005-11-10","2006-02-20","102"
"MNG-4102","2009-03-22","2009-03-23","1"
"MNG-5688","2014-09-10","2015-03-13","184"
"MNG-4832","2010-09-22","2010-09-24","2"
"MNG-4643","2010-04-26","2010-05-29","33"
"MNG-674","2005-07-28","2005-08-10","13"
"MNG-317","2005-04-15","2005-04-20","5"
"MNG-4771","2010-08-20","2010-08-20","0"
"MNG-4679","2010-05-18","2010-05-18","0"
"MNG-4651","2010-04-28","2010-04-28","0"
"MNG-677","2005-07-29","2005-09-27","60"
"MNG-229","2005-03-29","2005-08-09","133"
"MNG-4895","2010-11-12","2010-11-13","1"
"MNG-4068","2009-03-05","2009-03-05","0"
"MNG-2938","2007-04-05","2007-09-02","150"
"MNG-1478","2005-11-09","2006-02-01","84"
"MNG-4341","2009-09-07","2009-09-07","0"
"MNG-3341","2007-12-29","2008-01-03","5"
"MNG-4385","2009-10-01","2009-10-01","0"
"MNG-3639","2008-06-30","2008-07-25","25"
"MNG-449","2005-06-05","2005-10-11","128"
"MNG-4266","2009-07-29","2009-07-30","1"
"MNG-5145","2011-08-01","2015-01-21","1269"
"MNG-861","2005-09-09","2005-09-10","1"
"MNG-1600","2005-11-17","2005-11-18","1"
"MNG-1109","2005-10-06","2005-10-06","0"
"MNG-1545","2005-11-13","2006-09-24","315"
"MNG-3955","2009-01-04","2009-01-13","9"
"MNG-5188","2011-10-31","2015-01-22","1179"
"MNG-4016","2009-01-30","2009-01-30","0"
"MNG-2302","2006-05-17","2006-07-27","71"
"MNG-5670","2014-07-29","2014-07-29","0"
"MNG-487","2005-06-18","2005-06-18","0"
"MNG-2614","2006-10-17","2006-10-25","8"
"MNG-1843","2005-12-14","2006-06-19","187"
"MNG-1900","2005-11-16","2005-12-30","44"
"MNG-4074","2009-03-09","2009-04-22","44"
"MNG-4632","2010-04-13","2010-04-13","0"
"MNG-3181","2007-09-02","2007-10-29","57"
"MNG-328","2005-04-19","2005-04-20","1"
"MNG-2321","2006-05-25","2006-10-29","157"
"MNG-967","2005-09-22","2007-01-22","487"
"MNG-207","2005-03-16","2005-03-16","0"
"MNG-4236","2009-07-09","2009-07-23","14"
"MNG-5840","2015-06-05","2015-06-05","0"
"MNG-4184","2009-06-04","2009-07-30","56"
"MNG-307","2005-04-13","2005-04-15","2"
"MNG-3746","2008-09-08","2008-09-08","0"
"MNG-2299","2006-05-16","2006-11-04","172"
"MNG-1891","2005-12-22","2006-07-26","216"
"MNG-1784","2005-12-08","2006-01-04","27"
"MNG-3530","2008-04-17","2009-02-10","299"
"MNG-2123","2006-03-06","2008-03-05","730"
"MNG-687","2005-08-01","2005-08-02","1"
"MNG-2267","2006-05-03","2007-04-10","342"
"MNG-1804","2005-12-10","2005-12-11","1"
"MNG-4874","2010-10-22","2010-10-30","8"
"MNG-5513","2013-09-11","2013-09-26","15"
"MNG-4956","2010-12-29","2011-02-12","45"
"MNG-5550","2013-12-14","2013-12-15","1"
"MNG-711","2005-08-08","2005-08-08","0"
"MNG-4536","2010-01-18","2010-01-28","10"
"MNG-326","2005-04-19","2005-07-28","100"
"MNG-5233","2012-01-23","2012-01-23","0"
"MNG-3440","2008-03-05","2008-03-05","0"
"MNG-4571","2010-02-25","2010-02-27","2"
"MNG-4684","2010-05-21","2010-05-21","0"
"MNG-3874","2008-11-27","2008-12-01","4"
"MNG-3549","2008-04-25","2008-06-12","48"
"MNG-3805","2008-10-28","2008-10-29","1"
"MNG-26","2004-07-17","2004-07-19","2"
"MNG-567","2005-07-11","2005-07-21","10"
"MNG-4172","2009-05-24","2009-05-24","0"
"MNG-2330","2006-05-30","2007-02-28","274"
"MNG-1899","2005-12-27","2006-03-09","72"
"MNG-2343","2006-06-05","2006-12-31","209"
"MNG-2687","2006-12-06","2007-05-31","176"
"MNG-1318","2005-10-25","2006-03-03","129"
"MNG-4811","2010-09-16","2010-09-22","6"
"MNG-3585","2008-05-19","2008-08-07","80"
"MNG-4233","2009-07-09","2010-08-08","395"
"MNG-4864","2010-10-13","2010-10-17","4"
"MNG-3953","2009-01-03","2009-01-03","0"
"MNG-3366","2008-01-17","2012-07-26","1652"
"MNG-213","2005-03-17","2005-06-18","93"
"MNG-2291","2006-05-12","2006-08-11","91"
"MNG-1181","2005-10-12","2006-05-05","205"
"MNG-3919","2008-12-16","2009-02-03","49"
"MNG-4270","2009-07-31","2009-07-31","0"
"MNG-4975","2011-01-13","2011-01-14","1"
"MNG-4338","2009-09-04","2009-09-04","0"
"MNG-2783","2007-01-17","2008-01-08","356"
"MNG-797","2005-08-26","2005-09-01","6"
"MNG-4357","2009-09-14","2009-09-14","0"
"MNG-4572","2010-02-26","2010-02-26","0"
"MNG-473","2005-06-15","2005-06-16","1"
"MNG-3536","2008-04-21","2008-07-16","86"
"MNG-4245","2009-07-18","2009-07-28","10"
"MNG-3836","2008-11-12","2009-03-23","131"
"MNG-3131","2007-08-02","2013-03-01","2038"
"MNG-4941","2010-12-17","2010-12-17","0"
"MNG-316","2005-04-15","2005-04-20","5"
"MNG-3179","2007-09-02","2007-12-16","105"
"MNG-527","2005-06-25","2005-08-12","48"
"MNG-2988","2007-05-17","2007-06-07","21"
"MNG-3156","2007-08-18","2008-01-06","141"
"MNG-3012","2007-05-26","2007-05-31","5"
"MNG-500","2005-06-21","2005-06-21","0"
"MNG-5813","2015-04-28","2015-06-27","60"
"MNG-3740","2008-09-03","2008-09-03","0"
"MNG-3944","2008-12-26","2009-01-08","13"
"MNG-362","2005-04-27","2005-04-27","0"
"MNG-3888","2008-12-02","2011-01-22","781"
"MNG-685","2005-08-01","2005-09-16","46"
"MNG-948","2005-09-21","2005-10-30","39"
"MNG-5149","2011-08-04","2011-08-05","1"
"MNG-64","2004-08-14","2005-05-05","264"
"MNG-3584","2008-05-19","2008-08-08","81"
"MNG-3314","2007-12-07","2008-10-27","325"
"MNG-1934","2006-01-06","2006-01-13","7"
"MNG-480","2005-06-17","2005-06-21","4"
"MNG-2780","2007-01-17","2007-01-17","0"
"MNG-648","2005-07-26","2005-07-26","0"
"MNG-2201","2006-04-04","2007-01-10","281"
"MNG-1856","2005-12-16","2006-02-20","66"
"MNG-2739","2007-01-02","2008-07-28","573"
"MNG-4543","2010-01-22","2010-01-22","0"
"MNG-1177","2005-10-11","2006-03-09","149"
"MNG-3921","2008-12-17","2008-12-17","0"
"MNG-4542","2010-01-22","2010-01-22","0"
"MNG-838","2005-09-06","2005-10-08","32"
"MNG-1056","2005-09-30","2005-10-05","5"
"MNG-1999","2006-01-21","2008-10-17","1000"
"MNG-97","2004-10-16","2005-01-18","94"
"MNG-510","2005-06-23","2005-06-23","0"
"MNG-2744","2007-01-06","2008-03-14","433"
"MNG-2607","2006-10-13","2007-05-31","230"
"MNG-1355","2005-10-28","2005-12-06","39"
"MNG-2284","2006-05-09","2006-07-11","63"
"MNG-3761","2008-09-22","2009-12-29","463"
"MNG-19","2004-06-29","2004-08-10","42"
"MNG-5121","2011-06-21","2012-11-13","511"
"MNG-4474","2009-11-30","2009-12-01","1"
"MNG-606","2005-07-18","2005-07-22","4"
"MNG-4422","2009-10-31","2009-10-31","0"
"MNG-3394","2008-02-09","2008-03-07","27"
"MNG-1249","2005-10-20","2005-10-23","3"
"MNG-2037","2006-02-03","2006-02-16","13"
"MNG-5816","2015-04-29","2015-07-06","68"
"MNG-3436","2008-03-04","2008-03-04","0"
"MNG-3240","2007-10-16","2007-10-19","3"
"MNG-3134","2007-08-05","2007-08-14","9"
"MNG-3043","2007-06-08","2009-08-03","787"
"MNG-5006","2011-02-08","2011-02-24","16"
"MNG-3393","2008-02-08","2008-09-28","233"
"MNG-4332","2009-08-31","2009-08-31","0"
"MNG-497","2005-06-21","2005-06-21","0"
"MNG-773","2005-08-22","2005-08-24","2"
"MNG-425","2005-05-23","2005-05-23","0"
"MNG-900","2005-09-15","2005-09-21","6"
"MNG-599","2005-07-17","2005-07-26","9"
"MNG-2937","2007-04-05","2007-09-02","150"
"MNG-1045","2005-09-29","2005-10-02","3"
"MNG-4717","2010-07-05","2010-07-18","13"
"MNG-282","2005-04-11","2005-08-03","114"
"MNG-100","2004-12-12","2005-03-14","92"
"MNG-1278","2005-10-22","2005-12-14","53"
"MNG-4892","2010-11-09","2010-11-09","0"
"MNG-908","2005-09-17","2005-09-18","1"
"MNG-2689","2006-12-06","2007-06-06","182"
"MNG-3622","2008-06-12","2008-08-01","50"
"MNG-800","2005-08-28","2005-09-28","31"
"MNG-2827","2007-02-15","2007-02-28","13"
"MNG-3545","2008-04-24","2008-05-15","21"
"MNG-4070","2009-03-06","2009-03-08","2"
"MNG-684","2005-08-01","2005-08-10","9"
"MNG-5224","2012-01-03","2012-01-04","1"
"MNG-2161","2006-03-20","2006-05-06","47"
"MNG-4084","2009-03-12","2009-03-12","0"
"MNG-5477","2013-04-10","2013-05-20","40"
"MNG-2144","2006-03-10","2006-03-10","0"
"MNG-5568","2014-01-24","2014-11-30","310"
"MNG-2226","2006-04-13","2006-05-09","26"
"MNG-4657","2010-05-03","2010-05-03","0"
"MNG-787","2005-08-26","2005-09-25","30"
"MNG-4393","2009-10-13","2009-10-13","0"
"MNG-4082","2009-03-11","2009-04-29","49"
"MNG-2593","2006-10-06","2007-10-17","376"
"MNG-4890","2010-11-08","2010-11-14","6"
"MNG-3973","2009-01-06","2009-01-21","15"
"MNG-950","2005-09-21","2005-10-07","16"
"MNG-2662","2006-11-16","2007-06-01","197"
"MNG-2725","2006-12-31","2009-12-28","1093"
"MNG-3693","2008-08-01","2008-08-01","0"
"MNG-836","2005-09-05","2005-09-05","0"
"MNG-4086","2009-03-15","2009-03-15","0"
"MNG-2835","2007-02-19","2008-10-02","591"
"MNG-3609","2008-06-02","2008-11-20","171"
"MNG-5487","2013-06-24","2014-06-15","356"
"MNG-5084","2011-04-30","2012-11-13","563"
"MNG-2061","2006-02-10","2007-09-06","573"
"MNG-5605","2014-03-21","2015-04-21","396"
"MNG-4365","2009-09-22","2009-09-22","0"
"MNG-3432","2008-03-04","2008-06-12","100"
"MNG-3347","2008-01-03","2008-01-03","0"
"MNG-1007","2005-09-23","2005-09-26","3"
"MNG-3616","2008-06-04","2010-03-30","664"
"MNG-815","2005-08-31","2005-09-13","13"
"MNG-5096","2011-05-19","2011-07-27","69"
"MNG-278","2005-04-09","2005-04-11","2"
"MNG-4768","2010-08-17","2010-08-24","7"
"MNG-2731","2006-12-31","2007-01-20","20"
"MNG-2820","2007-02-11","2007-02-11","0"
"MNG-2693","2006-12-08","2009-08-14","980"
"MNG-4321","2009-08-25","2009-08-25","0"
"MNG-5676","2014-08-07","2014-09-15","39"
"MNG-4962","2011-01-06","2011-02-24","49"
"MNG-4006","2009-01-26","2009-01-27","1"
"MNG-628","2005-07-21","2005-07-27","6"
"MNG-3703","2008-08-11","2008-08-12","1"
"MNG-5495","2013-07-18","2013-07-28","10"
"MNG-640","2005-07-25","2005-09-27","64"
"MNG-4107","2009-03-24","2009-04-03","10"
"MNG-2668","2006-11-19","2009-02-04","808"
"MNG-3421","2008-02-26","2008-03-03","6"
"MNG-1008","2005-09-23","2005-09-26","3"
"MNG-1127","2005-10-07","2005-10-07","0"
"MNG-5655","2014-06-26","2014-06-26","0"
"MNG-4072","2009-03-06","2009-03-08","2"
"MNG-3776","2008-09-30","2009-05-01","213"
"MNG-4280","2009-08-04","2009-08-04","0"
"MNG-1998","2006-01-20","2007-05-25","490"
"MNG-3974","2009-01-07","2009-01-09","2"
"MNG-5042","2011-03-14","2014-01-23","1046"
"MNG-4396","2009-10-16","2009-10-19","3"
"MNG-5509","2013-08-31","2013-08-31","0"
"MNG-2071","2006-02-14","2006-05-09","84"
"MNG-3281","2007-11-11","2009-09-16","675"
"MNG-541","2005-06-30","2005-06-30","0"
"MNG-4199","2009-06-13","2009-06-13","0"
"MNG-3567","2008-05-06","2009-02-03","273"
"MNG-5258","2012-03-12","2012-03-14","2"
"MNG-1955","2006-01-11","2006-08-09","210"
"MNG-659","2005-07-27","2005-07-27","0"
"MNG-885","2005-09-14","2005-09-26","12"
"MNG-3701","2008-08-07","2008-08-08","1"
"MNG-3122","2007-07-27","2010-03-30","977"
"MNG-4106","2009-03-23","2009-03-23","0"
"MNG-1940","2006-01-06","2007-05-31","510"
"MNG-4453","2009-11-17","2010-04-09","143"
"MNG-1894","2005-12-24","2006-01-21","28"
"MNG-2281","2006-05-07","2010-01-17","1351"
"MNG-3970","2009-01-06","2009-01-21","15"
"MNG-1666","2005-11-23","2005-11-23","0"
"MNG-1261","2005-10-20","2005-10-20","0"
"MNG-3853","2008-11-18","2009-02-06","80"
"MNG-1291","2005-10-23","2005-10-23","0"
"MNG-3431","2008-03-04","2008-03-16","12"
"MNG-3856","2008-11-18","2009-01-07","50"
"MNG-4991","2011-01-21","2011-02-23","33"
"MNG-1803","2005-12-10","2010-05-31","1633"
"MNG-3743","2008-09-04","2008-09-08","4"
"MNG-3664","2008-07-12","2008-11-23","134"
"MNG-3250","2007-10-23","2007-11-05","13"
"MNG-1108","2005-10-06","2005-10-07","1"
"MNG-918","2005-09-19","2005-09-21","2"
"MNG-5716","2014-11-02","2014-11-02","0"
"MNG-3251","2007-10-23","2007-11-09","17"
"MNG-4378","2009-09-24","2009-09-24","0"
"MNG-582","2005-07-13","2005-07-13","0"
"MNG-3141","2007-08-08","2007-08-20","12"
"MNG-3674","2008-07-22","2009-12-29","525"
"MNG-4872","2010-10-22","2010-10-22","0"
"MNG-5208","2011-11-30","2012-12-02","368"
"MNG-5624","2014-04-27","2014-05-24","27"
"MNG-4729","2010-07-14","2010-07-17","3"
"MNG-5707","2014-10-28","2014-10-30","2"
"MNG-3259","2007-10-26","2008-02-22","119"
"MNG-3933","2008-12-21","2008-12-28","7"
"MNG-4963","2011-01-07","2011-02-23","47"
"MNG-2145","2006-03-10","2008-01-31","692"
"MNG-3984","2009-01-12","2009-01-21","9"
"MNG-3965","2009-01-05","2009-01-21","16"
"MNG-4551","2010-01-28","2011-02-12","380"
"MNG-1546","2005-11-13","2009-12-29","1507"
"MNG-1251","2005-10-20","2005-11-02","13"
"MNG-560","2005-07-08","2005-09-11","65"
"MNG-446","2005-06-03","2005-06-05","2"
"MNG-5023","2011-02-23","2011-02-24","1"
"MNG-816","2005-08-31","2005-10-04","34"
"MNG-3814","2008-11-02","2009-07-29","269"
"MNG-3960","2009-01-05","2009-01-11","6"
"MNG-285","2005-04-11","2005-04-15","4"
"MNG-368","2005-05-04","2005-05-04","0"
"MNG-5711","2014-03-27","2014-10-30","217"
"MNG-5500","2013-07-28","2013-07-28","0"
"MNG-2740","2007-01-02","2007-02-18","47"
"MNG-5620","2014-04-17","2014-06-13","57"
"MNG-477","2005-06-16","2005-07-26","40"
"MNG-4344","2009-09-07","2009-09-08","1"
"MNG-4900","2010-11-17","2010-11-18","1"
"MNG-2899","2007-03-25","2007-03-25","0"
"MNG-4008","2009-01-27","2009-02-03","7"
"MNG-3757","2008-09-17","2008-12-18","92"
"MNG-4490","2009-12-12","2010-09-17","279"
"MNG-1167","2005-10-11","2005-10-11","0"
"MNG-2103","2006-02-22","2010-04-06","1504"
"MNG-1357","2005-10-28","2005-10-28","0"
"MNG-2726","2006-12-31","2007-06-04","155"
"MNG-3796","2008-10-17","2008-11-22","36"
"MNG-5459","2013-04-05","2013-08-26","143"
"MNG-2524","2006-08-22","2008-03-06","562"
"MNG-490","2005-06-19","2005-08-26","68"
"MNG-3591","2008-05-22","2008-05-22","0"
"MNG-5261","2012-03-14","2012-11-23","254"
"MNG-4509","2009-12-31","2009-12-31","0"
"MNG-1593","2005-11-16","2006-11-02","351"
"MNG-2732","2006-12-31","2007-01-20","20"
"MNG-4682","2010-05-19","2010-06-18","30"
"MNG-2081","2006-02-17","2006-02-21","4"
"MNG-2230","2006-04-16","2006-11-07","205"
"MNG-2491","2006-08-09","2006-10-29","81"
"MNG-4788","2010-09-01","2010-09-08","7"
"MNG-1529","2005-11-12","2005-12-14","32"
"MNG-3741","2008-09-03","2008-09-03","0"
"MNG-3350","2008-01-07","2008-01-07","0"
"MNG-3296","2007-11-21","2008-02-06","77"
"MNG-2221","2006-04-11","2006-07-12","92"
"MNG-4960","2011-01-05","2011-01-08","3"
"MNG-5398","2012-12-01","2012-12-01","0"
"MNG-3985","2009-01-12","2009-01-21","9"
"MNG-3310","2007-12-05","2008-01-04","30"
"MNG-4786","2010-08-31","2010-08-31","0"
"MNG-1432","2005-11-05","2005-11-05","0"
"MNG-646","2005-07-26","2005-07-26","0"
"MNG-4289","2009-08-10","2009-08-19","9"
"MNG-539","2005-06-29","2005-07-20","21"
"MNG-4013","2009-01-27","2009-01-27","0"
"MNG-4000","2009-01-23","2009-01-25","2"
"MNG-185","2005-03-10","2005-03-10","0"
"MNG-3529","2008-04-16","2010-03-29","712"
"MNG-4401","2009-10-23","2009-10-23","0"
"MNG-3672","2008-07-21","2008-07-21","0"
"MNG-825","2005-09-02","2005-09-02","0"
"MNG-4625","2010-04-07","2010-04-07","0"
"MNG-2925","2007-04-03","2008-01-07","279"
"MNG-3046","2007-06-11","2007-08-14","64"
"MNG-3099","2006-05-01","2008-02-04","644"
"MNG-929","2005-09-20","2005-09-20","0"
"MNG-3839","2008-11-14","2008-11-14","0"
"MNG-3948","2008-12-31","2008-12-31","0"
"MNG-914","2005-09-18","2005-10-08","20"
"MNG-1021","2005-09-26","2005-10-05","9"
"MNG-602","2005-07-18","2005-07-20","2"
"MNG-3641","2008-06-30","2009-03-04","247"
"MNG-4109","2009-03-26","2009-05-16","51"
"MNG-2953","2007-04-18","2008-01-06","263"
"MNG-729","2005-08-12","2005-08-21","9"
"MNG-5628","2014-05-02","2014-05-23","21"
"MNG-4500","2009-12-18","2009-12-20","2"
"MNG-5225","2012-01-04","2012-01-04","0"
"MNG-2909","2007-03-28","2007-11-05","222"
"MNG-247","2005-04-05","2005-10-02","180"
"MNG-1819","2005-12-12","2005-12-15","3"
"MNG-4350","2009-09-09","2009-09-09","0"
"MNG-4718","2010-07-06","2010-07-06","0"
"MNG-1842","2005-12-14","2005-12-14","0"
"MNG-3260","2007-10-28","2009-08-27","669"
"MNG-4276","2009-08-02","2009-08-02","0"
"MNG-4411","2009-10-27","2009-10-27","0"
"MNG-1055","2005-09-30","2005-10-05","5"
"MNG-4561","2010-02-09","2010-02-14","5"
"MNG-5484","2013-06-11","2014-02-08","242"
"MNG-604","2005-07-18","2005-07-18","0"
"MNG-3667","2008-07-16","2008-07-16","0"
"MNG-3265","2007-10-30","2009-07-12","621"
"MNG-5209","2011-12-02","2011-12-11","9"
"MNG-2159","2006-03-18","2006-03-28","10"
"MNG-4342","2009-09-07","2009-09-09","2"
"MNG-4512","2010-01-01","2010-01-02","1"
"MNG-4433","2009-11-10","2009-11-10","0"
"MNG-4190","2009-06-08","2009-06-21","13"
"MNG-4360","2009-09-15","2009-09-15","0"
"MNG-5613","2014-04-06","2014-05-20","44"
"MNG-2919","2007-04-02","2007-06-06","65"
"MNG-4648","2010-04-27","2010-04-27","0"
"MNG-491","2005-06-19","2005-06-21","2"
"MNG-4915","2010-11-24","2010-11-24","0"
"MNG-2130","2006-03-07","2006-03-07","0"
"MNG-3940","2008-12-23","2008-12-23","0"
"MNG-3383","2008-02-05","2009-12-30","694"
"MNG-4618","2010-04-03","2010-04-06","3"
"MNG-1232","2005-10-18","2005-11-02","15"
"MNG-92","2004-10-11","2004-12-24","74"
"MNG-4353","2009-09-11","2009-09-11","0"
"MNG-2923","2007-04-03","2007-06-04","62"
"MNG-5640","2014-05-30","2014-06-10","11"
"MNG-3679","2008-07-24","2008-07-24","0"
"MNG-2871","2007-03-12","2007-09-02","174"
"MNG-3018","2007-05-30","2009-08-14","807"
"MNG-3810","2008-10-30","2009-01-28","90"
"MNG-4415","2009-10-28","2009-10-28","0"
"MNG-1348","2005-10-27","2007-09-08","681"
"MNG-171","2005-03-08","2005-06-18","102"
"MNG-2425","2006-07-07","2006-07-11","4"
"MNG-584","2005-07-13","2005-07-13","0"
"MNG-1658","2005-11-22","2006-03-09","107"
"MNG-1603","2005-11-17","2005-12-10","23"
"MNG-1233","2005-10-18","2005-10-18","0"
"MNG-5696","2014-09-29","2014-09-29","0"
"MNG-4750","2010-08-05","2010-08-05","0"
"MNG-82","2004-09-25","2004-12-10","76"
"MNG-3133","2007-08-05","2010-04-02","971"
"MNG-5762","2015-02-04","2015-02-04","0"
"MNG-3460","2008-03-13","2008-03-13","0"
"MNG-356","2005-04-26","2005-04-26","0"
"MNG-3271","2006-06-09","2009-01-24","960"
"MNG-1586","2005-11-16","2005-12-10","24"
"MNG-3535","2008-04-19","2008-06-25","67"
"MNG-3316","2007-12-11","2008-02-23","74"
"MNG-1343","2005-10-27","2005-10-30","3"
"MNG-478","2005-06-16","2005-08-26","71"
"MNG-3160","2007-08-21","2008-10-25","431"
"MNG-4747","2010-08-02","2010-08-04","2"
"MNG-2522","2006-08-21","2007-06-02","285"
"MNG-2701","2006-12-14","2006-12-26","12"
"MNG-476","2005-06-16","2005-08-19","64"
"MNG-3039","2007-06-07","2007-06-07","0"
"MNG-2373","2006-06-14","2006-06-14","0"
"MNG-3864","2008-11-20","2009-01-25","66"
"MNG-3208","2007-09-14","2010-03-30","928"
"MNG-214","2005-03-17","2005-06-07","82"
"MNG-5479","2013-05-17","2014-02-06","265"
"MNG-4466","2009-11-23","2009-11-23","0"
"MNG-3354","2008-01-10","2008-02-06","27"
"MNG-4765","2010-08-16","2010-08-19","3"
"MNG-2913","2007-03-29","2007-05-31","63"
"MNG-1933","2006-01-06","2006-01-24","18"
"MNG-660","2005-07-27","2005-08-04","8"
"MNG-2196","2006-04-01","2006-04-03","2"
"MNG-833","2005-09-03","2005-09-03","0"
"MNG-1697","2005-11-28","2006-07-26","240"
"MNG-2342","2006-06-03","2006-06-04","1"
"MNG-5014","2011-02-13","2011-02-13","0"
"MNG-3574","2008-05-14","2008-05-23","9"
"MNG-2847","2007-02-24","2007-02-24","0"
"MNG-3997","2009-01-21","2009-01-21","0"
"MNG-2829","2007-02-16","2007-02-28","12"
"MNG-5595","2014-03-09","2014-03-09","0"
"MNG-277","2005-04-09","2005-04-21","12"
"MNG-2234","2006-04-20","2008-03-04","684"
"MNG-7","2004-04-17","2004-07-26","100"
"MNG-3055","2007-06-14","2007-06-14","0"
"MNG-306","2005-04-13","2005-04-13","0"
"MNG-2648","2006-11-03","2007-03-26","143"
"MNG-3988","2009-01-13","2009-01-13","0"
"MNG-745","2005-08-16","2005-08-19","3"
"MNG-3439","2008-03-05","2008-03-05","0"
"MNG-847","2005-09-07","2005-09-11","4"
"MNG-406","2005-05-16","2005-05-18","2"
"MNG-1094","2005-10-05","2005-10-05","0"
"MNG-3473","2008-03-20","2008-03-26","6"
"MNG-2054","2006-02-08","2006-03-30","50"
"MNG-1876","2005-12-19","2006-05-06","138"
"MNG-2363","2006-06-12","2009-06-25","1109"
"MNG-225","2005-03-24","2005-04-13","20"
"MNG-4036","2009-02-14","2009-02-14","0"
"MNG-1585","2005-11-15","2009-02-19","1192"
"MNG-261","2005-04-07","2005-06-13","67"
"MNG-2960","2007-04-24","2007-06-01","38"
"MNG-2322","2006-05-25","2008-04-09","685"
"MNG-226","2005-03-29","2005-07-27","120"
"MNG-4352","2009-09-11","2009-09-15","4"
"MNG-3106","2007-07-13","2008-05-15","307"
"MNG-666","2005-07-27","2005-08-24","28"
"MNG-590","2005-07-14","2005-07-20","6"
"MNG-87","2004-09-30","2005-01-07","99"
"MNG-2318","2006-05-24","2008-06-30","768"
"MNG-4990","2011-01-21","2011-02-23","33"
"MNG-633","2005-07-22","2005-07-27","5"
"MNG-327","2005-04-19","2005-05-10","21"
"MNG-4010","2009-01-27","2009-01-27","0"
"MNG-3927","2008-12-19","2009-02-04","47"
"MNG-593","2005-07-15","2005-07-22","7"
"MNG-3654","2008-07-06","2008-07-08","2"
"MNG-492","2005-06-19","2005-07-15","26"
"MNG-3886","2008-12-02","2009-01-25","54"
"MNG-2020","2006-01-27","2006-05-09","102"
"MNG-5387","2012-11-24","2012-11-25","1"
"MNG-5280","2012-05-02","2012-08-16","106"
"MNG-2897","2007-03-24","2007-03-25","1"
"MNG-4555","2010-01-31","2010-03-31","59"
"MNG-4795","2010-09-04","2010-09-11","7"
"MNG-3647","2008-07-03","2009-12-30","545"
"MNG-692","2005-08-03","2005-08-03","0"
"MNG-5418","2013-01-04","2013-01-24","20"
"MNG-1979","2006-01-18","2006-05-06","108"
"MNG-3747","2008-09-08","2008-09-08","0"
"MNG-4012","2009-01-27","2009-01-27","0"
"MNG-3819","2008-11-07","2009-10-21","348"
"MNG-5789","2015-03-19","2015-03-19","0"
"MNG-2729","2006-12-31","2006-12-31","0"
"MNG-4410","2009-10-27","2009-10-27","0"
"MNG-627","2005-07-20","2005-07-27","7"
"MNG-69","2004-08-17","2004-08-17","0"
"MNG-5097","2011-05-21","2013-07-28","799"
"MNG-2256","2006-04-29","2006-11-08","193"
"MNG-4002","2009-01-26","2009-01-26","0"
"MNG-2305","2006-05-19","2010-04-02","1414"
