,commit_hash,file,implicated
127,714e5f7165b101f72a43e8c3fb27be5def93fe42,src/test/core/org/apache/hadoop/ipc/TestIPC.java,1
128,ea7c670969a5f6b9dc9b6715952bbc6d61e620a6,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/test/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/monitor/TestContainersMonitor.java,1
129,ea7c670969a5f6b9dc9b6715952bbc6d61e620a6,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/monitor/ContainersMonitorImpl.java,1
130,87a1e92453cf488a079443b873213bf2cfeb04e9,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/net/unix/TemporarySocketDirectory.java,1
131,82ecf50a4015ce68725f76a4d6aacd6daf5c1f1f,hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/DistributedFileSystem.java,1
132,17b44f11f87112fb7c02e94bd6df489919403b99,hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/key/TestKeyProviderFactory.java,1
133,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSMDCFilter.java,1
134,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSAudit.java,1
135,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMS.java,1
136,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSRESTConstants.java,1
137,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/TestKMS.java,1
138,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-kms/src/test/java/org/apache/hadoop/crypto/key/kms/server/TestKMSACLs.java,1
139,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java,1
140,d637c71e4d02ba2cd29a1763a4cf02ee30ec1155,hadoop-common-project/hadoop-kms/src/main/java/org/apache/hadoop/crypto/key/kms/server/KMSCacheKeyProvider.java,1
