"issue_key","created","resolutiondate","days_to_solve"
"CAMEL-5151","2012-04-09","2012-06-13","65"
"CAMEL-5412","2012-06-29","2012-06-29","0"
"CAMEL-5455","2012-07-18","2012-07-19","1"
"CAMEL-584","2008-06-06","2008-06-06","0"
"CAMEL-3881","2011-04-19","2011-04-20","1"
"CAMEL-737","2008-07-18","2008-07-18","0"
"CAMEL-3909","2011-04-27","2011-05-12","15"
"CAMEL-8031","2014-11-11","2014-11-14","3"
"CAMEL-1416","2009-03-03","2009-03-03","0"
"CAMEL-286","2008-01-11","2008-01-12","1"
"CAMEL-4882","2012-01-11","2012-01-11","0"
"CAMEL-6563","2013-07-18","2013-07-22","4"
"CAMEL-7102","2014-01-02","2014-01-03","1"
"CAMEL-1615","2009-05-14","2009-05-16","2"
"CAMEL-880","2008-09-05","2008-09-06","1"
"CAMEL-7353","2014-04-08","2014-04-09","1"
"CAMEL-5810","2012-11-20","2012-11-22","2"
"CAMEL-5620","2012-09-16","2012-09-24","8"
"CAMEL-8765","2015-05-10","2015-05-10","0"
"CAMEL-2826","2010-06-17","2010-06-18","1"
"CAMEL-7910","2014-10-14","2014-10-20","6"
"CAMEL-2025","2009-09-18","2009-09-18","0"
"CAMEL-1535","2009-04-16","2009-04-16","0"
"CAMEL-4942","2012-01-26","2012-01-27","1"
"CAMEL-566","2008-06-01","2008-06-01","0"
"CAMEL-6478","2013-06-21","2013-06-23","2"
"CAMEL-5722","2012-10-20","2012-10-27","7"
"CAMEL-380","2008-03-09","2008-03-10","1"
"CAMEL-6492","2013-06-26","2013-06-27","1"
"CAMEL-7917","2014-10-15","2014-10-15","0"
"CAMEL-1100","2008-11-19","2009-01-04","46"
"CAMEL-4984","2012-02-06","2012-02-24","18"
"CAMEL-3791","2011-03-21","2011-03-28","7"
"CAMEL-1916","2009-08-17","2009-08-24","7"
"CAMEL-7715","2014-08-19","2014-08-20","1"
"CAMEL-8984","2015-07-20","2015-07-20","0"
"CAMEL-1609","2009-05-13","2009-05-13","0"
"CAMEL-4473","2011-09-21","2011-09-22","1"
"CAMEL-4237","2011-07-15","2011-07-15","0"
"CAMEL-5021","2012-02-20","2012-02-23","3"
"CAMEL-388","2008-03-14","2008-03-20","6"
"CAMEL-304","2008-01-22","2008-01-22","0"
"CAMEL-798","2008-08-08","2008-08-09","1"
"CAMEL-2739","2010-05-19","2010-05-21","2"
"CAMEL-5527","2012-08-21","2012-08-21","0"
"CAMEL-2428","2010-01-29","2010-01-29","0"
"CAMEL-1719","2009-06-16","2009-06-16","0"
"CAMEL-1731","2009-06-18","2009-06-23","5"
"CAMEL-1965","2009-08-31","2009-09-07","7"
"CAMEL-879","2008-09-05","2009-02-19","167"
"CAMEL-651","2008-06-30","2008-07-01","1"
"CAMEL-8344","2015-02-12","2015-02-13","1"
"CAMEL-4877","2012-01-09","2012-01-19","10"
"CAMEL-7274","2014-03-05","2014-03-05","0"
"CAMEL-558","2008-05-29","2008-06-12","14"
"CAMEL-7793","2014-09-09","2014-09-09","0"
"CAMEL-5571","2012-09-05","2012-09-28","23"
"CAMEL-2665","2010-04-22","2010-04-22","0"
"CAMEL-2074","2009-10-17","2009-10-19","2"
"CAMEL-7146","2014-01-22","2014-02-06","15"
"CAMEL-1641","2009-05-23","2009-05-25","2"
"CAMEL-3403","2010-12-08","2010-12-08","0"
"CAMEL-7232","2014-02-21","2014-02-21","0"
"CAMEL-5415","2012-07-03","2012-07-04","1"
"CAMEL-1051","2008-11-04","2008-11-04","0"
"CAMEL-2345","2010-01-08","2010-01-14","6"
"CAMEL-3045","2010-08-11","2010-08-11","0"
"CAMEL-8065","2014-11-20","2014-11-20","0"
"CAMEL-2442","2010-02-03","2010-02-03","0"
"CAMEL-1027","2008-10-27","2008-10-27","0"
"CAMEL-1428","2009-03-05","2009-03-09","4"
"CAMEL-702","2008-07-11","2008-07-14","3"
"CAMEL-2708","2010-05-11","2010-05-11","0"
"CAMEL-5504","2012-08-14","2012-08-14","0"
"CAMEL-5035","2012-02-24","2012-02-24","0"
"CAMEL-6048","2013-02-07","2013-02-07","0"
"CAMEL-4138","2011-06-22","2011-06-22","0"
"CAMEL-5004","2012-02-14","2012-02-16","2"
"CAMEL-6870","2013-10-17","2013-10-17","0"
"CAMEL-508","2008-05-12","2008-05-14","2"
"CAMEL-7646","2014-07-29","2014-07-29","0"
"CAMEL-6753","2013-09-15","2013-09-24","9"
"CAMEL-1092","2008-11-14","2009-01-16","63"
"CAMEL-7073","2013-12-16","2013-12-17","1"
"CAMEL-3915","2011-04-29","2011-04-29","0"
"CAMEL-1516","2009-04-03","2009-04-19","16"
"CAMEL-7763","2014-08-29","2014-08-29","0"
"CAMEL-3685","2011-02-19","2011-02-19","0"
"CAMEL-1284","2009-01-22","2009-01-23","1"
"CAMEL-4854","2012-01-03","2012-01-03","0"
"CAMEL-8218","2015-01-08","2015-01-08","0"
"CAMEL-3534","2011-01-12","2011-04-17","95"
"CAMEL-7330","2014-03-26","2014-03-27","1"
"CAMEL-4533","2011-10-10","2011-10-12","2"
"CAMEL-2663","2010-04-21","2010-05-07","16"
"CAMEL-3259","2010-10-20","2010-10-20","0"
"CAMEL-6317","2013-04-25","2013-06-21","57"
"CAMEL-560","2008-05-30","2008-05-30","0"
"CAMEL-3334","2010-11-12","2010-11-12","0"
"CAMEL-7483","2014-06-06","2014-06-06","0"
"CAMEL-5555","2012-08-31","2012-09-10","10"
"CAMEL-1135","2008-12-01","2008-12-02","1"
"CAMEL-3252","2010-10-19","2010-10-20","1"
"CAMEL-1037","2008-10-30","2008-12-09","40"
"CAMEL-6413","2013-06-02","2013-06-02","0"
"CAMEL-5490","2012-08-08","2012-10-24","77"
"CAMEL-7035","2013-12-03","2013-12-03","0"
"CAMEL-741","2008-07-22","2008-07-24","2"
"CAMEL-6571","2013-07-24","2013-07-27","3"
"CAMEL-2054","2009-10-08","2009-10-16","8"
"CAMEL-6261","2013-04-10","2013-04-17","7"
"CAMEL-1125","2008-11-28","2008-11-28","0"
"CAMEL-1384","2009-02-25","2009-02-27","2"
"CAMEL-7025","2013-11-29","2013-12-02","3"
"CAMEL-4999","2012-02-10","2012-02-11","1"
"CAMEL-4976","2012-02-03","2012-02-07","4"
"CAMEL-8687","2015-04-23","2015-04-23","0"
"CAMEL-2232","2009-11-26","2009-11-27","1"
"CAMEL-3664","2011-02-14","2011-02-14","0"
"CAMEL-1927","2009-08-22","2009-08-24","2"
"CAMEL-5424","2012-07-05","2012-07-06","1"
"CAMEL-6790","2013-09-26","2013-10-07","11"
"CAMEL-5426","2012-07-06","2012-11-23","140"
"CAMEL-6081","2013-02-14","2013-02-15","1"
"CAMEL-1840","2009-07-20","2009-07-29","9"
"CAMEL-7666","2014-08-07","2014-08-07","0"
"CAMEL-7198","2014-02-12","2014-02-14","2"
"CAMEL-7412","2014-05-05","2014-05-06","1"
"CAMEL-483","2008-04-25","2008-06-17","53"
"CAMEL-8717","2015-04-29","2015-04-29","0"
"CAMEL-1013","2008-10-21","2008-10-21","0"
"CAMEL-8774","2015-05-13","2015-05-27","14"
"CAMEL-2649","2010-04-15","2010-04-15","0"
"CAMEL-3925","2011-05-02","2011-05-02","0"
"CAMEL-3390","2010-12-05","2010-12-07","2"
"CAMEL-3203","2010-10-06","2010-10-07","1"
"CAMEL-2285","2009-12-14","2009-12-15","1"
"CAMEL-5704","2012-10-14","2012-10-17","3"
"CAMEL-7094","2013-12-24","2015-02-05","408"
"CAMEL-7383","2014-04-22","2014-04-24","2"
"CAMEL-598","2008-06-09","2008-06-11","2"
"CAMEL-1774","2009-06-30","2009-06-30","0"
"CAMEL-7767","2014-08-30","2014-08-30","0"
"CAMEL-8430","2015-03-03","2015-03-04","1"
"CAMEL-2633","2010-04-12","2010-04-12","0"
"CAMEL-5265","2012-05-09","2012-05-10","1"
"CAMEL-3189","2010-10-01","2010-10-02","1"
"CAMEL-5464","2012-07-24","2012-11-07","106"
"CAMEL-1028","2008-10-27","2008-10-27","0"
"CAMEL-5605","2012-09-13","2012-09-17","4"
"CAMEL-3614","2011-02-02","2011-02-02","0"
"CAMEL-774","2008-07-31","2008-08-04","4"
"CAMEL-738","2008-07-20","2008-07-20","0"
"CAMEL-4063","2011-06-07","2011-06-16","9"
"CAMEL-5738","2012-10-23","2012-10-24","1"
"CAMEL-9029","2015-07-28","2015-07-28","0"
"CAMEL-8261","2015-01-22","2015-01-22","0"
"CAMEL-7356","2014-04-09","2014-04-10","1"
"CAMEL-320","2008-02-05","2008-02-06","1"
"CAMEL-6252","2013-04-08","2013-06-27","80"
"CAMEL-4299","2011-08-03","2011-08-09","6"
"CAMEL-1825","2009-07-11","2009-07-12","1"
"CAMEL-3015","2010-07-30","2010-07-30","0"
"CAMEL-4818","2011-12-22","2011-12-23","1"
"CAMEL-6663","2013-08-22","2013-08-22","0"
"CAMEL-1548","2009-04-20","2009-04-21","1"
"CAMEL-6576","2013-07-25","2013-07-30","5"
"CAMEL-7452","2014-05-21","2014-09-01","103"
"CAMEL-7739","2014-08-22","2015-02-15","177"
"CAMEL-758","2008-07-25","2008-07-31","6"
"CAMEL-1379","2009-02-24","2009-03-02","6"
"CAMEL-4073","2011-06-08","2011-06-10","2"
"CAMEL-5284","2012-05-18","2012-06-02","15"
"CAMEL-1403","2009-02-27","2009-02-27","0"
"CAMEL-3306","2010-11-03","2010-11-18","15"
"CAMEL-4850","2012-01-02","2012-01-02","0"
"CAMEL-410","2008-03-28","2008-04-05","8"
"CAMEL-6441","2013-06-07","2013-07-23","46"
"CAMEL-3286","2010-10-28","2010-10-29","1"
"CAMEL-8649","2015-04-16","2015-04-19","3"
"CAMEL-6267","2013-04-12","2013-04-17","5"
"CAMEL-7016","2013-11-27","2013-11-27","0"
"CAMEL-1208","2008-12-29","2009-01-07","9"
"CAMEL-4900","2012-01-15","2012-03-16","61"
"CAMEL-4367","2011-08-22","2011-08-26","4"
"CAMEL-3","2007-06-04","2007-06-04","0"
"CAMEL-3540","2011-01-13","2011-01-13","0"
"CAMEL-4322","2011-08-10","2011-08-10","0"
"CAMEL-5080","2012-03-13","2012-03-15","2"
"CAMEL-5499","2012-08-13","2012-08-13","0"
"CAMEL-2773","2010-06-01","2010-06-11","10"
"CAMEL-1630","2009-05-19","2009-05-19","0"
"CAMEL-7364","2014-04-14","2014-09-02","141"
"CAMEL-105","2007-08-14","2007-08-14","0"
"CAMEL-8189","2014-12-29","2014-12-31","2"
"CAMEL-3352","2010-11-22","2010-11-24","2"
"CAMEL-8713","2015-04-28","2015-04-28","0"
"CAMEL-5965","2013-01-13","2013-02-03","21"
"CAMEL-6963","2013-11-14","2013-11-14","0"
"CAMEL-2088","2009-10-21","2009-10-21","0"
"CAMEL-6501","2013-07-01","2013-07-01","0"
"CAMEL-6770","2013-09-19","2013-09-24","5"
"CAMEL-7298","2014-03-16","2014-03-18","2"
"CAMEL-4526","2011-10-08","2011-10-10","2"
"CAMEL-4474","2011-09-21","2011-09-23","2"
"CAMEL-7988","2014-11-01","2014-11-01","0"
"CAMEL-8540","2015-03-24","2015-03-30","6"
"CAMEL-958","2008-10-02","2008-10-05","3"
"CAMEL-1182","2008-12-11","2008-12-11","0"
"CAMEL-6569","2013-07-23","2013-07-23","0"
"CAMEL-8584","2015-04-01","2015-04-02","1"
"CAMEL-5063","2012-03-06","2012-03-18","12"
"CAMEL-7577","2014-07-04","2014-07-04","0"
"CAMEL-4591","2011-10-27","2011-10-27","0"
"CAMEL-5917","2012-12-29","2012-12-29","0"
"CAMEL-992","2008-10-16","2008-10-16","0"
"CAMEL-1325","2009-02-08","2009-02-08","0"
"CAMEL-5718","2012-10-19","2012-11-13","25"
"CAMEL-3720","2011-02-25","2011-02-26","1"
"CAMEL-5027","2012-02-22","2012-02-22","0"
"CAMEL-5495","2012-08-09","2012-08-13","4"
"CAMEL-8434","2015-03-04","2015-03-05","1"
"CAMEL-3779","2011-03-11","2011-06-09","90"
"CAMEL-6727","2013-09-11","2013-09-13","2"
"CAMEL-792","2008-08-07","2008-08-13","6"
"CAMEL-4996","2012-02-09","2012-02-09","0"
"CAMEL-8295","2015-01-29","2015-01-29","0"
"CAMEL-2360","2010-01-14","2010-02-09","26"
"CAMEL-1966","2009-09-01","2009-12-30","120"
"CAMEL-9030","2015-07-28","2015-07-28","0"
"CAMEL-2018","2009-09-16","2009-09-18","2"
"CAMEL-2935","2010-07-10","2010-07-10","0"
"CAMEL-5376","2012-06-18","2013-08-26","434"
"CAMEL-6173","2013-03-18","2013-03-18","0"
"CAMEL-2968","2010-07-20","2010-07-20","0"
"CAMEL-7584","2014-07-07","2014-07-08","1"
"CAMEL-4947","2012-01-27","2012-01-27","0"
"CAMEL-420","2008-04-01","2008-04-12","11"
"CAMEL-3715","2011-02-24","2011-02-24","0"
"CAMEL-2158","2009-11-11","2009-11-11","0"
"CAMEL-1595","2009-05-09","2009-05-11","2"
"CAMEL-1867","2009-07-30","2009-08-05","6"
"CAMEL-6129","2013-03-05","2013-03-12","7"
"CAMEL-4265","2011-07-25","2011-07-26","1"
"CAMEL-6740","2013-09-12","2013-09-14","2"
"CAMEL-6888","2013-10-23","2013-10-25","2"
"CAMEL-6926","2013-11-01","2013-11-06","5"
"CAMEL-2260","2009-12-04","2009-12-04","0"
"CAMEL-2064","2009-10-12","2009-10-12","0"
"CAMEL-3727","2011-02-28","2011-02-28","0"
"CAMEL-5406","2012-06-27","2012-06-30","3"
"CAMEL-3608","2011-02-01","2011-02-03","2"
"CAMEL-6524","2013-07-09","2013-07-10","1"
"CAMEL-2804","2010-06-10","2010-06-10","0"
"CAMEL-1795","2009-07-03","2009-07-03","0"
"CAMEL-612","2008-06-16","2008-06-23","7"
"CAMEL-3108","2010-09-07","2010-09-14","7"
"CAMEL-7323","2014-03-24","2014-03-24","0"
"CAMEL-6341","2013-05-07","2013-05-17","10"
"CAMEL-677","2008-07-06","2008-07-11","5"
"CAMEL-5968","2013-01-14","2013-02-27","44"
"CAMEL-7876","2014-09-27","2014-09-28","1"
"CAMEL-1705","2009-06-14","2009-06-14","0"
"CAMEL-158","2007-09-26","2007-09-26","0"
"CAMEL-3181","2010-09-30","2010-09-30","0"
"CAMEL-6910","2013-10-28","2013-10-28","0"
"CAMEL-3084","2010-08-26","2010-08-26","0"
"CAMEL-4795","2011-12-19","2011-12-19","0"
"CAMEL-7868","2014-09-27","2014-09-27","0"
"CAMEL-4679","2011-11-15","2011-11-15","0"
"CAMEL-4044","2011-06-03","2011-06-11","8"
"CAMEL-6895","2013-10-24","2013-10-29","5"
"CAMEL-8636","2015-04-15","2015-04-15","0"
"CAMEL-4973","2012-02-03","2012-02-03","0"
"CAMEL-6599","2013-08-01","2013-08-01","0"
"CAMEL-4173","2011-07-04","2011-07-04","0"
"CAMEL-2122","2009-10-30","2009-11-01","2"
"CAMEL-6229","2013-03-31","2013-04-01","1"
"CAMEL-8804","2015-05-27","2015-05-27","0"
"CAMEL-4433","2011-09-09","2011-09-10","1"
"CAMEL-6255","2013-04-09","2013-04-10","1"
"CAMEL-2157","2009-11-11","2009-11-11","0"
"CAMEL-8812","2015-05-28","2015-05-29","1"
"CAMEL-6064","2013-02-11","2013-02-12","1"
"CAMEL-4305","2011-08-04","2011-08-04","0"
"CAMEL-1309","2009-02-03","2009-02-03","0"
"CAMEL-8233","2015-01-12","2015-01-12","0"
"CAMEL-2653","2010-04-16","2010-04-17","1"
"CAMEL-4989","2012-02-07","2012-02-08","1"
"CAMEL-7299","2014-03-17","2014-03-17","0"
"CAMEL-856","2008-08-27","2008-08-27","0"
"CAMEL-1488","2009-03-25","2009-03-26","1"
"CAMEL-5592","2012-09-12","2012-09-28","16"
"CAMEL-5846","2012-12-04","2012-12-17","13"
"CAMEL-8841","2015-06-08","2015-06-15","7"
"CAMEL-1074","2008-11-11","2008-11-27","16"
"CAMEL-561","2008-05-30","2008-05-30","0"
"CAMEL-8280","2015-01-26","2015-01-26","0"
"CAMEL-8169","2014-12-22","2014-12-29","7"
"CAMEL-522","2008-05-16","2009-11-04","537"
"CAMEL-8815","2015-05-29","2015-05-29","0"
"CAMEL-1650","2009-05-27","2009-06-07","11"
"CAMEL-5823","2012-11-26","2012-11-29","3"
"CAMEL-7141","2014-01-17","2014-04-15","88"
"CAMEL-6880","2013-10-21","2013-10-21","0"
"CAMEL-5928","2013-01-04","2013-01-05","1"
"CAMEL-4751","2011-12-07","2011-12-08","1"
"CAMEL-8628","2015-04-13","2015-04-14","1"
"CAMEL-7286","2014-03-12","2014-03-12","0"
"CAMEL-7161","2014-02-03","2014-02-03","0"
"CAMEL-3849","2011-04-08","2011-04-11","3"
"CAMEL-6807","2013-10-01","2014-11-30","425"
"CAMEL-3144","2010-09-21","2010-09-22","1"
"CAMEL-5741","2012-10-24","2012-10-30","6"
"CAMEL-5943","2013-01-08","2013-01-11","3"
"CAMEL-8963","2015-07-14","2015-07-14","0"
"CAMEL-5975","2013-01-16","2013-01-16","0"
"CAMEL-8908","2015-06-27","2015-06-28","1"
"CAMEL-6656","2013-08-21","2013-08-22","1"
"CAMEL-3122","2010-09-14","2010-09-14","0"
"CAMEL-7871","2014-09-27","2014-09-27","0"
"CAMEL-6328","2013-04-30","2013-05-08","8"
"CAMEL-6741","2013-09-12","2013-09-12","0"
"CAMEL-4170","2011-07-01","2011-07-04","3"
"CAMEL-3170","2010-09-28","2010-09-28","0"
"CAMEL-8874","2015-06-15","2015-06-15","0"
"CAMEL-7996","2014-11-05","2014-11-05","0"
"CAMEL-5417","2012-07-03","2012-07-04","1"
"CAMEL-4573","2011-10-22","2011-10-22","0"
"CAMEL-5731","2012-10-22","2012-11-03","12"
"CAMEL-3878","2011-04-17","2011-04-17","0"
"CAMEL-5880","2012-12-16","2013-04-30","135"
"CAMEL-6305","2013-04-23","2013-04-27","4"
"CAMEL-2760","2010-05-27","2010-05-27","0"
"CAMEL-5360","2012-06-11","2012-06-20","9"
"CAMEL-8201","2014-12-31","2015-02-28","59"
"CAMEL-6300","2013-04-21","2013-04-22","1"
"CAMEL-2289","2009-12-14","2009-12-14","0"
"CAMEL-3677","2011-02-17","2011-02-17","0"
"CAMEL-5518","2012-08-17","2012-08-20","3"
"CAMEL-6610","2013-08-06","2013-08-08","2"
"CAMEL-8126","2014-12-05","2014-12-08","3"
"CAMEL-1938","2009-08-25","2009-08-26","1"
"CAMEL-1190","2008-12-16","2008-12-16","0"
"CAMEL-7892","2014-10-07","2014-10-09","2"
"CAMEL-6716","2013-09-09","2014-05-13","246"
"CAMEL-6832","2013-10-07","2013-10-12","5"
"CAMEL-7600","2014-07-15","2014-07-20","5"
"CAMEL-7867","2014-09-26","2014-10-09","13"
"CAMEL-6626","2013-08-12","2013-08-13","1"
"CAMEL-2106","2009-10-25","2009-10-25","0"
"CAMEL-7011","2013-11-26","2013-11-26","0"
"CAMEL-8689","2015-04-23","2015-05-04","11"
"CAMEL-8411","2015-02-26","2015-02-26","0"
"CAMEL-1934","2009-08-25","2009-08-26","1"
"CAMEL-5875","2012-12-13","2012-12-14","1"
"CAMEL-983","2008-10-13","2008-10-15","2"
"CAMEL-4871","2012-01-06","2012-02-28","53"
"CAMEL-3595","2011-01-27","2011-01-30","3"
"CAMEL-7426","2014-05-09","2014-05-09","0"
"CAMEL-7276","2014-03-06","2014-03-09","3"
"CAMEL-6307","2013-04-23","2013-04-24","1"
"CAMEL-1123","2008-11-27","2008-11-27","0"
"CAMEL-2436","2010-02-02","2010-02-02","0"
"CAMEL-2058","2009-10-10","2009-10-23","13"
"CAMEL-5162","2012-04-11","2012-04-11","0"
"CAMEL-5517","2012-08-17","2012-08-17","0"
"CAMEL-3581","2011-01-24","2011-01-24","0"
"CAMEL-1444","2009-03-10","2009-03-10","0"
"CAMEL-1827","2009-07-13","2009-07-16","3"
"CAMEL-5681","2012-10-03","2012-10-06","3"
"CAMEL-351","2008-03-02","2008-03-28","26"
"CAMEL-2049","2009-10-01","2009-10-08","7"
"CAMEL-8660","2015-04-17","2015-04-17","0"
"CAMEL-3394","2010-12-06","2010-12-06","0"
"CAMEL-1544","2009-04-20","2009-04-23","3"
"CAMEL-2811","2010-06-14","2010-06-15","1"
"CAMEL-8609","2015-04-09","2015-04-09","0"
"CAMEL-969","2008-10-08","2008-10-08","0"
"CAMEL-3760","2011-03-06","2011-03-06","0"
"CAMEL-4510","2011-10-03","2011-10-23","20"
"CAMEL-7914","2014-10-14","2015-02-15","124"
"CAMEL-8326","2015-02-09","2015-02-10","1"
"CAMEL-5257","2012-05-09","2012-06-02","24"
"CAMEL-934","2008-09-24","2008-09-25","1"
"CAMEL-6851","2013-10-10","2013-10-12","2"
"CAMEL-2743","2010-05-20","2010-09-22","125"
"CAMEL-8476","2015-03-11","2015-03-14","3"
"CAMEL-6037","2013-02-05","2013-03-25","48"
"CAMEL-1601","2009-05-11","2009-06-05","25"
"CAMEL-346","2008-02-26","2008-02-29","3"
"CAMEL-1676","2009-06-05","2009-06-08","3"
"CAMEL-3303","2010-11-03","2010-11-03","0"
"CAMEL-5153","2012-04-10","2012-04-11","1"
"CAMEL-1917","2009-08-17","2009-08-23","6"
"CAMEL-6825","2013-10-04","2013-10-07","3"
"CAMEL-4324","2011-08-10","2011-09-02","23"
"CAMEL-8500","2015-03-17","2015-03-21","4"
"CAMEL-498","2008-05-08","2008-05-08","0"
"CAMEL-5303","2012-05-23","2012-05-23","0"
"CAMEL-6866","2013-10-16","2013-10-21","5"
"CAMEL-5235","2012-05-01","2012-05-01","0"
"CAMEL-6005","2013-01-24","2013-01-24","0"
"CAMEL-6822","2013-10-04","2014-01-04","92"
"CAMEL-6200","2013-03-22","2013-03-22","0"
"CAMEL-6887","2013-10-23","2013-10-29","6"
"CAMEL-6277","2013-04-14","2013-04-17","3"
"CAMEL-2994","2010-07-26","2010-07-26","0"
"CAMEL-8118","2014-12-03","2014-12-04","1"
"CAMEL-2776","2010-06-01","2010-06-07","6"
"CAMEL-5300","2012-05-22","2012-05-23","1"
"CAMEL-8678","2015-04-20","2015-04-20","0"
"CAMEL-4513","2011-10-04","2011-10-23","19"
"CAMEL-695","2008-07-11","2008-07-11","0"
"CAMEL-4446","2011-09-13","2011-09-13","0"
"CAMEL-2204","2009-11-19","2009-11-21","2"
"CAMEL-2732","2010-05-18","2010-05-19","1"
"CAMEL-4776","2011-12-14","2011-12-14","0"
"CAMEL-7306","2014-03-18","2014-05-04","47"
"CAMEL-6828","2013-10-04","2013-10-12","8"
"CAMEL-807","2008-08-10","2008-09-25","46"
"CAMEL-7971","2014-10-27","2014-10-28","1"
"CAMEL-1205","2008-12-29","2009-02-10","43"
"CAMEL-2397","2010-01-25","2010-01-25","0"
"CAMEL-7155","2014-01-28","2014-02-17","20"
"CAMEL-3120","2010-09-14","2010-09-14","0"
"CAMEL-2860","2010-06-25","2010-07-01","6"
"CAMEL-7678","2014-08-11","2015-04-30","262"
"CAMEL-6617","2013-08-08","2013-08-08","0"
"CAMEL-965","2008-10-07","2008-10-07","0"
"CAMEL-2271","2009-12-09","2009-12-10","1"
"CAMEL-8469","2015-03-10","2015-03-10","0"
"CAMEL-1340","2009-02-13","2009-02-14","1"
"CAMEL-8909","2015-06-27","2015-06-27","0"
"CAMEL-6109","2013-02-27","2013-02-28","1"
"CAMEL-4812","2011-12-21","2011-12-22","1"
"CAMEL-5818","2012-11-23","2012-11-25","2"
"CAMEL-4352","2011-08-18","2011-08-18","0"
"CAMEL-1193","2008-12-17","2008-12-19","2"
"CAMEL-7842","2014-09-20","2014-09-22","2"
"CAMEL-3151","2010-09-23","2010-10-03","10"
"CAMEL-8253","2015-01-17","2015-01-17","0"
"CAMEL-3031","2010-08-06","2010-08-07","1"
"CAMEL-610","2008-06-13","2008-06-13","0"
"CAMEL-4264","2011-07-25","2011-08-26","32"
"CAMEL-7706","2014-08-15","2014-08-15","0"
"CAMEL-7055","2013-12-10","2013-12-14","4"
"CAMEL-5670","2012-10-01","2012-10-06","5"
"CAMEL-7431","2014-05-12","2014-05-13","1"
"CAMEL-4375","2011-08-24","2011-08-26","2"
"CAMEL-5668","2012-09-30","2012-10-08","8"
"CAMEL-7544","2014-06-26","2014-06-26","0"
"CAMEL-2904","2010-07-03","2010-07-03","0"
"CAMEL-7058","2013-12-10","2013-12-10","0"
"CAMEL-171","2007-10-11","2008-03-28","169"
"CAMEL-208","2007-11-05","2007-12-07","32"
"CAMEL-1590","2009-05-07","2009-05-07","0"
"CAMEL-6234","2013-04-02","2013-05-11","39"
"CAMEL-626","2008-06-23","2008-06-23","0"
"CAMEL-6191","2013-03-21","2013-05-17","57"
"CAMEL-2176","2009-11-16","2009-11-16","0"
"CAMEL-4659","2011-11-10","2011-11-11","1"
"CAMEL-7545","2014-06-26","2014-06-26","0"
"CAMEL-1885","2009-08-07","2009-08-07","0"
"CAMEL-1321","2009-02-07","2009-02-11","4"
"CAMEL-3069","2010-08-23","2010-08-23","0"
"CAMEL-5582","2012-09-07","2012-09-09","2"
"CAMEL-2161","2009-11-12","2009-11-12","0"
"CAMEL-6079","2013-02-14","2013-02-16","2"
"CAMEL-2420","2010-01-28","2010-01-29","1"
"CAMEL-1913","2009-08-15","2010-03-18","215"
"CAMEL-3493","2011-01-05","2011-01-05","0"
"CAMEL-4545","2011-10-14","2011-10-19","5"
"CAMEL-4815","2011-12-22","2011-12-23","1"
"CAMEL-4480","2011-09-23","2011-10-08","15"
"CAMEL-1786","2009-07-02","2009-07-02","0"
"CAMEL-7254","2014-02-27","2014-02-28","1"
"CAMEL-6274","2013-04-14","2013-04-17","3"
"CAMEL-7320","2014-03-22","2014-03-23","1"
"CAMEL-1290","2009-01-22","2009-02-03","12"
"CAMEL-3040","2010-08-11","2010-08-11","0"
"CAMEL-1941","2009-08-26","2009-11-14","80"
"CAMEL-3584","2011-01-24","2011-02-08","15"
"CAMEL-4904","2012-01-16","2012-01-19","3"
"CAMEL-5024","2012-02-21","2012-02-22","1"
"CAMEL-4476","2011-09-22","2011-09-22","0"
"CAMEL-81","2007-07-27","2007-07-30","3"
"CAMEL-4553","2011-10-17","2011-10-20","3"
"CAMEL-6922","2013-11-01","2014-01-28","88"
"CAMEL-7219","2014-02-18","2014-02-18","0"
"CAMEL-3299","2010-11-02","2010-11-02","0"
"CAMEL-1406","2009-02-28","2009-02-28","0"
"CAMEL-1412","2009-03-03","2009-03-06","3"
"CAMEL-3281","2010-10-27","2010-10-27","0"
"CAMEL-5033","2012-02-23","2012-02-23","0"
"CAMEL-3950","2011-05-06","2011-05-08","2"
"CAMEL-902","2008-09-15","2008-09-16","1"
"CAMEL-7830","2014-09-17","2014-09-17","0"
"CAMEL-7300","2014-03-17","2014-03-17","0"
"CAMEL-811","2008-08-11","2008-08-11","0"
"CAMEL-574","2008-06-04","2008-06-04","0"
"CAMEL-5608","2012-09-13","2012-10-17","34"
"CAMEL-3349","2010-11-19","2010-11-19","0"
"CAMEL-5137","2012-04-02","2012-04-05","3"
"CAMEL-6045","2013-02-07","2013-02-07","0"
"CAMEL-8226","2015-01-10","2015-02-10","31"
"CAMEL-5279","2012-05-16","2012-05-16","0"
"CAMEL-2825","2010-06-17","2010-06-17","0"
"CAMEL-5796","2012-11-16","2012-11-18","2"
"CAMEL-8356","2015-02-14","2015-03-03","17"
"CAMEL-2016","2009-09-15","2009-09-15","0"
"CAMEL-6369","2013-05-16","2013-05-17","1"
"CAMEL-6128","2013-03-05","2013-03-05","0"
"CAMEL-2075","2009-10-18","2009-10-19","1"
"CAMEL-7256","2014-02-27","2014-03-05","6"
"CAMEL-1519","2009-04-06","2009-04-06","0"
"CAMEL-2944","2010-07-14","2010-07-14","0"
"CAMEL-6967","2013-11-15","2013-11-18","3"
"CAMEL-1797","2009-07-05","2009-07-05","0"
