project,file,sha,author,author_file_tot_added,author_file_added_this_commit,file_tot_added,author_file_tot_deleted,author_file_deleted_this_commit,file_tot_deleted,author_file_commits,file_tot_commits,current_lines_authored,current_file_size,current_comment_lines,max_current_author,total_current_authors,commit_date,bug_fix,fixed_bugs,affected_versions,implicated
lucene,lucene/src/test/org/apache/lucene/search/TestDateFilter.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,6,6,6,7,7,8,1,2,6,171,47,133,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestDirectoryReader.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,6,2,9,6,2,9,3,4,16,209,30,152,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestDirectoryReader.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,3,0,9,3,0,9,1,4,41,209,30,152,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestNoDeletionPolicy.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,2,2,3,3,3,4,1,2,2,85,27,76,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestNoDeletionPolicy.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,1,0,3,1,0,4,1,2,7,85,27,76,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReadTokensTask.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,4,4,4,4,4,4,1,1,5,150,30,140,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriterPerField.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,11,6,46,11,5,30,3,5,16,415,64,224,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/FreqProxTermsWriterPerField.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,35,0,46,19,0,30,2,5,39,415,64,224,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queries/src/test/org/apache/lucene/queries/ChainedFilterTest.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,219,0,224,0,0,5,1,2,1,219,29,188,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queries/src/test/org/apache/lucene/queries/ChainedFilterTest.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,5,5,224,5,5,5,1,2,5,219,29,188,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/analysis/common/src/test/org/apache/lucene/analysis/core/TestKeywordAnalyzer.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,8,6,13,6,4,6,2,3,19,112,32,81,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/analysis/common/src/test/org/apache/lucene/analysis/core/TestKeywordAnalyzer.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,5,0,13,0,0,6,1,3,10,112,32,81,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestAutomatonQuery.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,5,4,5,9,6,9,2,2,8,208,45,176,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/FieldSelectorResult.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,0,0,0,76,76,76,1,1,0,0,0,176,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queries/src/test/org/apache/lucene/queries/function/FunctionTestSetup.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,178,0,192,0,0,11,2,3,167,181,34,167,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queries/src/test/org/apache/lucene/queries/function/FunctionTestSetup.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,14,14,192,11,11,11,1,3,14,181,34,167,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterOptimize.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,4,4,222,7,7,10,1,3,4,212,31,208,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexWriterOptimize.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,218,0,222,3,0,10,2,3,208,212,31,208,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,63,0,121,73,0,122,3,9,28,786,67,479,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,5,0,121,12,0,122,3,9,53,786,67,479,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestStressIndexing2.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,53,40,121,37,23,122,3,9,105,786,67,479,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestMultiFieldQPHelper.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,368,0,370,0,0,4,1,2,3,366,48,325,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestMultiFieldQPHelper.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,2,2,370,4,4,4,1,2,2,366,48,325,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTermdocPerf.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,23,0,28,6,0,11,1,4,22,143,17,96,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTermdocPerf.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,5,3,28,5,3,11,3,4,11,143,17,96,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/facet/src/examples/org/apache/lucene/facet/example/multiCL/MultiCLIndexer.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,3,3,212,4,4,4,1,2,3,209,67,204,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/facet/src/examples/org/apache/lucene/facet/example/multiCL/MultiCLIndexer.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,209,0,212,0,0,4,1,2,204,209,67,204,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,0d2567f28d4247429aa023172182113fe82b9667,Uwe Schindler,2,0,28,4,0,28,1,11,91,1029,199,802,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,18,0,28,12,0,28,7,11,35,1029,199,802,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/DirectoryReader.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,8,3,28,12,6,28,3,11,88,1029,199,802,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/codecs/appending/TestAppendingCodec.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,19,9,32,16,6,28,3,7,23,176,16,140,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/codecs/appending/TestAppendingCodec.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,1,0,32,1,0,28,1,7,6,176,16,140,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/codecs/appending/TestAppendingCodec.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,12,0,32,11,0,28,3,7,7,176,16,140,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/suggest/src/test/org/apache/lucene/search/spell/TestLuceneDictionary.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,6,6,216,6,6,6,1,2,6,210,25,186,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/suggest/src/test/org/apache/lucene/search/spell/TestLuceneDictionary.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,210,0,216,0,0,6,1,2,18,210,25,186,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMatchAllDocsQuery.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,0,0,15,13,0,49,1,6,0,99,22,86,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMatchAllDocsQuery.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,3,2,15,2,1,49,2,6,3,99,22,86,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMatchAllDocsQuery.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,12,0,15,34,0,49,3,6,10,99,22,86,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestAutomatonQueryUnicode.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,4,4,4,6,6,6,1,1,4,130,29,113,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestUnoptimizedReaderOnConstructor.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,4,2,7,3,2,6,2,3,4,72,18,60,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestUnoptimizedReaderOnConstructor.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,3,0,7,3,0,6,1,3,8,72,18,60,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,0d2567f28d4247429aa023172182113fe82b9667,Uwe Schindler,138,0,936,109,0,775,3,53,63,1396,307,887,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,101,28,936,97,72,775,9,53,111,1396,307,887,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,495,0,936,479,0,775,26,53,887,1396,307,887,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,0d2567f28d4247429aa023172182113fe82b9667,Shai Erera,27,0,936,11,0,775,2,53,78,1396,307,887,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,175,0,936,79,0,775,13,53,45,1396,307,887,7,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexReaderReopen.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,32,24,100,22,14,59,3,10,48,1288,88,1083,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestIndexReaderReopen.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,68,0,100,37,0,59,7,10,156,1288,88,1083,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestSloppyPhraseQuery.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,5,5,6,4,4,5,1,2,5,156,42,139,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestSloppyPhraseQuery.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,1,0,6,1,0,5,1,2,12,156,42,139,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTransactions.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,8,8,13,4,4,9,1,3,10,241,21,203,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTransactions.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,5,0,13,5,0,9,2,3,28,241,21,203,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queries/src/test/org/apache/lucene/queries/BooleanFilterTest.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,165,0,170,0,0,5,1,2,119,165,17,119,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/queries/src/test/org/apache/lucene/queries/BooleanFilterTest.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,5,5,170,5,5,5,1,2,6,165,17,119,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,11,0,198,10,0,234,1,19,11,565,48,536,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,169,0,198,192,0,234,14,19,536,565,48,536,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,2,0,198,7,0,234,1,19,2,565,48,536,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/values/TestDocValuesIndexing.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,16,8,198,25,18,234,3,19,16,565,48,536,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/CompressionTools.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,3,0,23,2,0,6,1,2,3,143,42,116,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/CompressionTools.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,20,20,23,4,4,6,1,2,20,143,42,116,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestTermVectors.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,72,69,163,49,46,54,3,5,82,568,49,205,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestTermVectors.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,5,0,163,5,0,54,1,5,177,568,49,205,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestTermVectors.java,0d2567f28d4247429aa023172182113fe82b9667,Shai Erera,86,0,163,0,0,54,1,5,82,568,49,205,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestSumDocFreq.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,3,3,104,2,2,2,1,2,3,102,21,99,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestSumDocFreq.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,101,0,104,0,0,2,1,2,99,102,21,99,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/java/org/apache/lucene/document/LoadFirstFieldSelector.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,29,29,29,0,0,0,1,1,1,29,20,28,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/misc/src/test/org/apache/lucene/index/TestContribFieldsReader.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,318,318,318,0,0,0,1,1,318,318,30,318,1,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,23,22,25,24,22,27,2,4,27,700,155,643,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,2,0,25,3,0,27,2,4,20,700,155,643,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiThreadTermVectors.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,5,4,6,2,1,3,2,3,4,195,25,176,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestMultiThreadTermVectors.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,1,0,6,1,0,3,1,3,12,195,25,176,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,6,5,20,4,4,16,2,4,10,392,129,352,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,14,0,20,12,0,16,2,4,29,392,129,352,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestNRTThreads.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,1,0,260,1,0,110,1,17,1,574,65,561,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestNRTThreads.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,239,4,260,79,2,110,10,17,561,574,65,561,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestNRTThreads.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,6,0,260,5,0,110,4,17,12,574,65,561,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestNRTThreads.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,14,0,260,25,0,110,2,17,0,574,65,561,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestBooleanScorer.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,2,2,2,2,2,2,1,1,2,105,20,64,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/Document.java,0d2567f28d4247429aa023172182113fe82b9667,Uwe Schindler,16,0,127,2,0,189,1,2,0,242,105,129,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/Document.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,111,111,127,187,187,189,1,2,113,242,105,129,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestFlex.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,6,5,8,6,5,8,2,3,12,84,18,63,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestFlex.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,2,0,8,2,0,8,1,3,9,84,18,63,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/FieldSelector.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,0,0,0,33,33,33,1,1,0,0,0,63,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/AbstractField.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,3,0,17,3,0,329,2,7,0,0,0,63,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/AbstractField.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,11,0,17,10,0,329,2,7,0,0,0,63,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/AbstractField.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,3,0,17,316,312,329,3,7,0,0,0,63,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestQueryWrapperFilter.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,2,2,2,3,3,3,1,1,2,83,21,72,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/analysis/Analyzer.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,10,10,10,10,10,10,1,1,10,153,69,116,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestMultiFields.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,31,3,34,11,3,14,3,5,148,172,30,148,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestMultiFields.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,3,0,34,3,0,14,2,5,23,172,30,148,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/PerDocFieldValues.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,13,0,17,13,0,20,2,4,94,98,64,94,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/PerDocFieldValues.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,1,0,17,1,0,20,1,4,1,98,64,94,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/values/PerDocFieldValues.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,3,3,17,6,6,20,1,4,3,98,64,94,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/document/MapFieldSelector.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,0,0,0,67,67,67,1,1,0,0,0,94,3,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/TestDocIdSet.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,2,2,2,3,3,3,1,1,2,128,21,117,4,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/SimpleFragmentsBuilderTest.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,13,0,22,6,0,12,1,2,13,178,21,126,5,2011-08-27 13:27:01 +0000,0,[],[],1.0
lucene,lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/SimpleFragmentsBuilderTest.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,9,9,22,6,6,12,1,2,9,178,21,126,5,2011-08-27 13:27:01 +0000,0,[],[],1.0
lucene,lucene/src/test/org/apache/lucene/search/cache/TestEntryCreators.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,8,5,17,6,3,9,3,6,9,234,27,225,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/search/cache/TestEntryCreators.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,9,0,17,3,0,9,3,6,225,234,27,225,2,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestTermsEnum.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,740,6,740,13,4,13,4,4,727,727,71,727,1,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiReader.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,7,0,12,1,0,9,2,4,15,409,107,335,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/java/org/apache/lucene/index/MultiReader.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,5,3,12,8,6,9,2,4,25,409,107,335,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,0d2567f28d4247429aa023172182113fe82b9667,Christopher John Male,11,0,1263,11,0,251,1,13,11,1045,89,1017,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,1211,38,1263,228,31,251,7,13,1017,1045,89,1017,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,2,0,1263,1,0,251,1,13,1,1045,89,1017,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,0d2567f28d4247429aa023172182113fe82b9667,Shai Erera,38,0,1263,10,0,251,3,13,14,1045,89,1017,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,1,0,1263,1,0,251,1,13,1,1045,89,1017,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestDoc.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,20,0,28,18,0,26,6,10,9,254,30,196,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestDoc.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,5,0,28,4,0,26,2,10,20,254,30,196,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/src/test/org/apache/lucene/index/TestDoc.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,3,2,28,4,3,26,2,10,19,254,30,196,6,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,0d2567f28d4247429aa023172182113fe82b9667,Simon Willnauer,13,0,73,16,0,70,3,9,28,1369,351,986,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,0d2567f28d4247429aa023172182113fe82b9667,Robert Muir,15,0,73,7,0,70,3,9,36,1369,351,986,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
lucene,lucene/contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,0d2567f28d4247429aa023172182113fe82b9667,Michael McCandless,45,16,73,47,25,70,3,9,288,1369,351,986,5,2011-08-27 13:27:01 +0000,0,[],[],0.0
