"issue_key","created","resolutiondate","days_to_solve"
"SOLR-2019","2010-07-28","2010-08-01","4"
"LUCENE-1795","2009-08-10","2009-08-10","0"
"SOLR-4555","2013-03-11","2013-03-11","0"
"LUCENE-5626","2014-04-23","2014-04-24","1"
"LUCENE-2705","2010-10-15","2010-10-15","0"
"SOLR-2042","2010-08-12","2010-08-13","1"
"LUCENE-5916","2014-09-01","2014-09-01","0"
"SOLR-5343","2013-10-13","2013-11-21","39"
"LUCENE-93","2003-04-09","2006-05-27","1144"
"SOLR-719","2008-08-23","2008-08-23","0"
"SOLR-3789","2012-09-05","2012-09-05","0"
"SOLR-3084","2012-02-01","2012-02-01","0"
"LUCENE-894","2007-05-29","2007-06-04","6"
"LUCENE-4461","2012-10-05","2012-12-16","72"
"SOLR-4863","2013-05-27","2013-05-29","2"
"SOLR-7272","2015-03-19","2015-03-30","11"
"SOLR-4511","2013-02-28","2013-10-03","217"
"SOLR-7594","2015-05-26","2015-05-27","1"
"LUCENE-1474","2008-12-02","2009-02-19","79"
"LUCENE-140","2003-10-07","2007-01-11","1192"
"SOLR-1481","2009-10-01","2009-10-02","1"
"SOLR-3842","2012-09-14","2012-11-27","74"
"SOLR-62","2006-11-01","2006-11-07","6"
"SOLR-7624","2015-06-02","2015-06-13","11"
"SOLR-2221","2010-11-07","2010-11-08","1"
"SOLR-5364","2013-10-18","2013-11-28","41"
"SOLR-4653","2013-03-29","2013-04-03","5"
"LUCENE-4401","2012-09-17","2012-09-17","0"
"LUCENE-2616","2010-08-23","2010-10-30","68"
"LUCENE-1428","2008-10-24","2008-10-25","1"
"LUCENE-4789","2013-02-20","2013-02-20","0"
"SOLR-6276","2014-07-24","2014-07-26","2"
"LUCENE-6345","2015-03-06","2015-04-16","41"
"LUCENE-360","2005-03-12","2006-05-27","441"
"SOLR-4641","2013-03-25","2013-03-29","4"
"SOLR-774","2008-09-17","2008-09-17","0"
"SOLR-4289","2013-01-09","2013-01-09","0"
"LUCENE-5483","2014-03-01","2014-03-02","1"
"LUCENE-4544","2012-11-06","2012-11-11","5"
"SOLR-3068","2012-01-28","2012-02-20","23"
"SOLR-4406","2013-02-06","2014-09-03","574"
"SOLR-233","2007-05-10","2007-05-10","0"
"LUCENE-128","2003-08-12","2006-05-27","1019"
"LUCENE-3790","2012-02-15","2012-02-15","0"
"SOLR-1244","2009-06-24","2009-06-25","1"
"SOLR-4076","2012-11-14","2012-11-14","0"
"SOLR-6437","2014-08-26","2014-08-27","1"
"SOLR-5029","2013-07-10","2013-07-11","1"
"LUCENE-907","2007-06-05","2007-06-05","0"
"LUCENE-5902","2014-08-23","2014-09-25","33"
"SOLR-4253","2013-01-02","2013-01-02","0"
"LUCENE-4689","2013-01-16","2013-01-16","0"
"LUCENE-6448","2015-04-21","2015-04-21","0"
"SOLR-3543","2012-06-14","2012-06-14","0"
"SOLR-7011","2015-01-21","2015-02-26","36"
"LUCENE-6394","2015-04-06","2015-04-12","6"
"SOLR-4051","2012-11-08","2012-11-13","5"
"SOLR-2186","2010-10-22","2011-07-15","266"
"SOLR-3478","2012-05-22","2012-05-23","1"
"SOLR-2642","2011-07-09","2011-07-13","4"
"SOLR-7195","2015-03-05","2015-03-10","5"
"LUCENE-5615","2014-04-17","2014-04-18","1"
"SOLR-552","2008-04-27","2008-05-19","22"
"SOLR-6854","2014-12-16","2015-01-28","43"
"SOLR-4373","2013-01-29","2013-03-11","41"
"LUCENE-3432","2011-09-13","2011-09-13","0"
"LUCENE-3461","2011-09-25","2011-09-26","1"
"LUCENE-381","2005-04-23","2005-10-28","188"
"LUCENE-4139","2012-06-12","2012-06-12","0"
"LUCENE-481","2005-12-20","2005-12-23","3"
"LUCENE-4160","2012-06-21","2012-06-29","8"
"SOLR-6073","2014-05-14","2014-09-02","111"
"SOLR-5121","2013-08-07","2013-08-14","7"
"LUCENE-787","2007-01-28","2007-01-31","3"
"SOLR-975","2009-01-21","2011-01-15","724"
"SOLR-1991","2010-07-08","2010-07-08","0"
"LUCENE-5015","2013-05-23","2013-05-29","6"
"LUCENE-1821","2009-08-18","2011-01-14","514"
"LUCENE-951","2007-07-05","2007-07-12","7"
"SOLR-6874","2014-12-21","2015-01-06","16"
"SOLR-5099","2013-08-01","2013-08-23","22"
"SOLR-6501","2014-09-10","2014-09-11","1"
"LUCENE-1481","2008-12-06","2008-12-08","2"
"SOLR-2462","2011-04-08","2011-06-06","59"
"SOLR-3835","2012-09-13","2012-09-15","2"
"SOLR-3591","2012-07-02","2012-07-30","28"
"SOLR-4538","2013-03-08","2013-03-11","3"
"SOLR-4581","2013-03-14","2013-04-09","26"
"SOLR-7113","2015-02-14","2015-04-02","47"
"SOLR-4044","2012-11-07","2015-03-09","852"
"SOLR-6307","2014-07-31","2014-10-16","77"
"SOLR-5491","2013-11-22","2013-11-22","0"
"SOLR-6850","2014-12-15","2015-02-26","73"
"LUCENE-3952","2012-04-04","2012-04-04","0"
"LUCENE-3992","2012-04-16","2012-04-16","0"
"LUCENE-4358","2012-09-04","2012-09-07","3"
"LUCENE-6139","2014-12-26","2015-01-03","8"
"SOLR-510","2008-03-25","2008-05-22","58"
"LUCENE-2266","2010-02-14","2010-02-14","0"
"LUCENE-511","2006-03-03","2006-03-03","0"
"SOLR-5558","2013-12-18","2013-12-18","0"
"LUCENE-1818","2009-08-17","2009-08-17","0"
"LUCENE-3142","2011-05-25","2011-06-30","36"
"SOLR-1977","2010-06-30","2010-07-09","9"
"SOLR-3165","2012-02-25","2012-02-29","4"
"LUCENE-4352","2012-09-03","2012-09-03","0"
"SOLR-4515","2013-03-01","2013-03-02","1"
"LUCENE-1846","2009-08-23","2011-01-25","520"
"LUCENE-2880","2011-01-23","2015-06-18","1607"
"SOLR-5634","2014-01-15","2014-02-01","17"
"LUCENE-6007","2014-10-15","2014-10-22","7"
"LUCENE-4842","2013-03-17","2013-03-17","0"
"LUCENE-5586","2014-04-09","2014-04-10","1"
"LUCENE-674","2006-09-20","2008-09-22","733"
"LUCENE-5677","2014-05-17","2014-05-17","0"
"LUCENE-159","2003-11-01","2006-05-27","938"
"SOLR-1362","2009-08-13","2009-08-26","13"
"LUCENE-2620","2010-08-24","2010-08-24","0"
"SOLR-1851","2010-03-27","2010-07-25","120"
"LUCENE-1211","2008-03-09","2008-03-09","0"
"LUCENE-6449","2015-04-23","2015-04-24","1"
"LUCENE-5530","2014-03-16","2014-03-16","0"
"LUCENE-4059","2012-05-16","2012-05-16","0"
"LUCENE-371","2005-04-12","2006-05-27","410"
"SOLR-6179","2014-06-18","2014-07-15","27"
"LUCENE-1995","2009-10-19","2009-10-20","1"
"SOLR-3959","2012-10-16","2012-11-18","33"
"SOLR-4868","2013-05-28","2013-05-29","1"
"SOLR-5319","2013-10-08","2013-10-09","1"
"LUCENE-5768","2014-06-16","2014-06-16","0"
"SOLR-7717","2015-06-24","2015-06-26","2"
"LUCENE-1163","2008-02-05","2008-02-05","0"
"LUCENE-3031","2011-04-15","2011-04-15","0"
"SOLR-7346","2015-04-03","2015-04-06","3"
"SOLR-254","2007-06-05","2007-06-05","0"
"LUCENE-4808","2013-03-01","2013-03-22","21"
"SOLR-3737","2012-08-17","2012-08-17","0"
"SOLR-2302","2010-12-29","2010-12-29","0"
"SOLR-5704","2014-02-07","2014-02-10","3"
"SOLR-5568","2013-12-22","2013-12-28","6"
"SOLR-2622","2011-06-25","2012-02-01","221"
"LUCENE-867","2007-04-22","2007-06-19","58"
"SOLR-3690","2012-07-30","2012-08-15","16"
"LUCENE-2822","2010-12-18","2011-11-12","329"
"LUCENE-5668","2014-05-12","2014-05-12","0"
"LUCENE-830","2007-03-13","2012-01-05","1759"
"SOLR-6397","2014-08-20","2014-12-24","126"
"SOLR-3454","2012-05-14","2012-05-18","4"
"LUCENE-607","2006-06-20","2006-06-21","1"
"SOLR-3784","2012-09-04","2012-09-09","5"
"SOLR-22","2006-06-08","2006-06-08","0"
"SOLR-5564","2013-12-20","2014-01-03","14"
"LUCENE-6444","2015-04-20","2015-04-20","0"
"SOLR-4105","2012-11-22","2012-11-28","6"
"SOLR-6231","2014-07-08","2014-09-21","75"
"SOLR-6154","2014-06-09","2014-09-08","91"
"SOLR-1891","2010-04-25","2010-05-06","11"
"SOLR-3650","2012-07-19","2012-08-01","13"
"LUCENE-5850","2014-07-28","2014-08-16","19"
"LUCENE-6578","2015-06-17","2015-07-01","14"
"SOLR-6433","2014-08-25","2014-08-25","0"
"LUCENE-4587","2012-12-04","2012-12-07","3"
"SOLR-5820","2014-03-06","2014-03-07","1"
"SOLR-2493","2011-05-04","2011-05-04","0"
"LUCENE-230","2004-06-08","2006-05-27","718"
"LUCENE-6542","2015-06-10","2015-07-01","21"
"SOLR-6243","2014-07-14","2014-08-28","45"
"LUCENE-6044","2014-11-02","2015-02-07","97"
"SOLR-5904","2014-03-24","2014-04-15","22"
"LUCENE-1075","2007-12-03","2007-12-04","1"
"LUCENE-4735","2013-01-29","2013-01-31","2"
"LUCENE-2956","2011-03-09","2011-04-14","36"
"LUCENE-715","2006-11-17","2006-11-17","0"
"SOLR-7016","2015-01-22","2015-02-26","35"
"LUCENE-4266","2012-07-27","2012-07-27","0"
"LUCENE-4959","2013-04-25","2013-04-27","2"
"SOLR-4751","2013-04-23","2013-05-17","24"
"SOLR-942","2008-12-29","2008-12-30","1"
"SOLR-4602","2013-03-17","2013-03-19","2"
"SOLR-2115","2010-09-08","2012-08-03","695"
"LUCENE-4142","2012-06-12","2012-06-13","1"
"SOLR-7317","2015-03-26","2015-03-26","0"
"LUCENE-5243","2013-09-25","2013-12-04","70"
"SOLR-957","2009-01-13","2009-01-14","1"
"LUCENE-4407","2012-09-19","2012-09-19","0"
"LUCENE-5880","2014-08-09","2014-08-09","0"
"LUCENE-1323","2008-07-01","2008-07-01","0"
"LUCENE-5129","2013-07-24","2013-07-24","0"
"SOLR-593","2008-06-06","2008-07-21","45"
"LUCENE-1928","2009-09-25","2009-10-01","6"
"LUCENE-3871","2012-03-14","2012-03-15","1"
"LUCENE-3623","2011-12-07","2011-12-07","0"
"SOLR-3834","2012-09-13","2012-09-15","2"
"LUCENE-2975","2011-03-18","2011-03-19","1"
"LUCENE-6043","2014-11-01","2014-11-01","0"
"LUCENE-5547","2014-03-21","2014-03-24","3"
"LUCENE-56","2002-09-13","2006-05-27","1352"
"SOLR-6633","2014-10-20","2014-10-21","1"
"SOLR-4729","2013-04-17","2013-04-23","6"
"LUCENE-4987","2013-05-08","2013-05-08","0"
"LUCENE-1579","2009-03-28","2009-03-31","3"
"LUCENE-1847","2009-08-23","2009-08-25","2"
"LUCENE-1566","2009-03-17","2009-07-16","121"
"SOLR-4036","2012-11-05","2012-11-13","8"
"SOLR-5215","2013-09-04","2013-10-14","40"
"LUCENE-3106","2011-05-17","2011-06-09","23"
"SOLR-4632","2013-03-22","2013-04-02","11"
"LUCENE-377","2005-04-21","2006-05-27","401"
"SOLR-4803","2013-05-08","2013-05-09","1"
"LUCENE-4106","2012-06-04","2012-06-17","13"
"SOLR-4539","2013-03-08","2013-06-28","112"
"LUCENE-3363","2011-08-05","2011-10-30","86"
"SOLR-7033","2015-01-26","2015-02-27","32"
"SOLR-4405","2013-02-05","2013-03-27","50"
"LUCENE-621","2006-06-30","2006-07-01","1"
"LUCENE-1324","2008-07-01","2008-07-04","3"
"SOLR-3861","2012-09-20","2012-10-01","11"
"LUCENE-1755","2009-07-20","2009-07-20","0"
"LUCENE-3540","2011-10-28","2011-10-28","0"
"SOLR-1620","2009-12-04","2009-12-08","4"
"SOLR-393","2007-10-25","2007-11-06","12"
"LUCENE-4088","2012-05-29","2012-05-29","0"
"SOLR-1596","2009-11-23","2009-11-23","0"
"SOLR-3629","2012-07-17","2012-07-18","1"
"SOLR-6899","2014-12-30","2014-12-30","0"
"SOLR-6119","2014-05-29","2014-06-05","7"
"SOLR-283","2007-07-02","2007-07-15","13"
"SOLR-1192","2009-05-28","2009-07-15","48"
"SOLR-4526","2013-03-04","2013-03-05","1"
"SOLR-6311","2014-08-01","2015-02-13","196"
"LUCENE-5080","2013-06-27","2013-06-29","2"
"LUCENE-437","2005-09-22","2005-09-22","0"
"SOLR-3392","2012-04-21","2012-04-22","1"
"SOLR-1146","2009-05-05","2009-05-05","0"
"LUCENE-6599","2015-06-23","2015-06-23","0"
"SOLR-6640","2014-10-21","2015-02-09","111"
"LUCENE-289","2004-10-14","2005-12-08","420"
"SOLR-1628","2009-12-07","2009-12-07","0"
"SOLR-2813","2011-10-06","2011-11-17","42"
"SOLR-1026","2009-02-19","2009-02-20","1"
"SOLR-5453","2013-11-16","2013-11-18","2"
"SOLR-3624","2012-07-16","2012-07-16","0"
"SOLR-6661","2014-10-27","2014-11-11","15"
"SOLR-1569","2009-11-17","2009-11-17","0"
"LUCENE-4411","2012-09-20","2012-09-25","5"
"SOLR-5495","2013-11-23","2014-06-24","213"
"SOLR-1503","2009-10-10","2009-10-10","0"
"SOLR-925","2008-12-17","2008-12-26","9"
"SOLR-3206","2012-03-06","2012-03-07","1"
"SOLR-1245","2009-06-25","2009-06-26","1"
"SOLR-998","2009-01-30","2009-02-11","12"
"SOLR-5034","2013-07-11","2013-07-13","2"
"SOLR-7503","2015-05-05","2015-05-28","23"
"SOLR-5746","2014-02-19","2014-07-21","152"
"SOLR-3893","2012-09-25","2014-07-18","661"
"SOLR-2972","2011-12-15","2011-12-16","1"
"SOLR-7587","2015-05-23","2015-05-27","4"
"LUCENE-3375","2011-08-12","2011-08-16","4"
"LUCENE-4476","2012-10-11","2012-10-26","15"
"SOLR-861","2008-11-15","2012-09-19","1404"
"SOLR-4363","2013-01-26","2013-06-17","142"
"SOLR-5870","2014-03-16","2014-03-17","1"
"SOLR-274","2007-06-25","2007-06-25","0"
"LUCENE-2762","2010-11-15","2010-11-20","5"
"SOLR-6294","2014-07-29","2014-08-02","4"
"SOLR-606","2008-06-26","2008-08-14","49"
"SOLR-1255","2009-07-01","2009-09-09","70"
"SOLR-39","2006-07-25","2006-07-26","1"
"SOLR-4518","2013-03-01","2013-03-02","1"
"LUCENE-2476","2010-05-25","2010-05-25","0"
"LUCENE-1096","2007-12-20","2007-12-23","3"
"SOLR-4246","2012-12-31","2012-12-31","0"
"LUCENE-1976","2009-10-13","2010-04-06","175"
"SOLR-3033","2012-01-12","2012-02-28","47"
"LUCENE-2980","2011-03-22","2011-03-23","1"
"LUCENE-1655","2009-05-23","2009-05-23","0"
"SOLR-5188","2013-08-26","2013-08-27","1"
"SOLR-5645","2014-01-19","2014-01-20","1"
"SOLR-3116","2012-02-09","2012-02-24","15"
"LUCENE-24","2002-03-26","2006-05-27","1523"
"LUCENE-1817","2009-08-17","2009-08-27","10"
"SOLR-3829","2012-09-12","2013-01-05","115"
"SOLR-7158","2015-02-25","2015-02-25","0"
"SOLR-3612","2012-07-10","2012-10-26","108"
"SOLR-6873","2014-12-20","2014-12-24","4"
"LUCENE-6131","2014-12-22","2014-12-23","1"
"SOLR-6590","2014-10-06","2014-10-07","1"
"SOLR-261","2007-06-13","2008-03-18","279"
"LUCENE-346","2005-02-10","2006-06-06","481"
"LUCENE-4671","2013-01-09","2013-01-09","0"
"SOLR-188","2007-03-07","2007-03-15","8"
"LUCENE-5641","2014-05-03","2014-05-05","2"
"LUCENE-2685","2010-10-04","2013-06-27","997"
"SOLR-5690","2014-02-03","2014-02-06","3"
"SOLR-1730","2010-01-21","2011-12-08","686"
"LUCENE-252","2004-07-29","2009-12-08","1958"
"SOLR-1520","2009-10-22","2011-12-19","788"
"LUCENE-5263","2013-10-07","2013-10-08","1"
"LUCENE-3816","2012-02-21","2012-02-22","1"
"LUCENE-3724","2012-01-25","2012-01-25","0"
"SOLR-1973","2010-06-25","2010-11-08","136"
"LUCENE-3057","2011-04-30","2011-05-01","1"
"SOLR-5567","2013-12-20","2013-12-26","6"
"LUCENE-1114","2007-12-31","2008-01-02","2"
"SOLR-3901","2012-09-27","2014-06-13","624"
"SOLR-596","2008-06-12","2008-06-12","0"
"SOLR-3783","2012-09-04","2012-09-20","16"
"LUCENE-1681","2009-06-10","2009-06-16","6"
"LUCENE-1140","2008-01-18","2008-01-18","0"
"LUCENE-370","2005-04-12","2005-10-27","198"
"LUCENE-5303","2013-10-23","2013-10-23","0"
"SOLR-4564","2013-03-12","2013-03-12","0"
"SOLR-4060","2012-11-10","2012-12-11","31"
"LUCENE-1429","2008-10-28","2009-02-19","114"
"LUCENE-1771","2009-07-30","2009-08-12","13"
"SOLR-1791","2010-02-23","2010-07-15","142"
"LUCENE-6311","2015-02-28","2015-02-28","0"
"SOLR-3582","2012-06-27","2012-06-28","1"
"LUCENE-3165","2011-05-31","2011-05-31","0"
"LUCENE-2092","2009-11-23","2009-11-24","1"
"SOLR-7308","2015-03-25","2015-03-29","4"
"SOLR-6085","2014-05-16","2014-11-12","180"
"LUCENE-5833","2014-06-27","2015-03-02","248"
"SOLR-3688","2012-07-29","2012-07-30","1"
"SOLR-6847","2014-12-14","2015-02-27","75"
"LUCENE-3958","2012-04-05","2012-04-07","2"
"SOLR-1370","2009-08-18","2009-08-19","1"
"LUCENE-1645","2009-05-19","2009-05-20","1"
"SOLR-4171","2012-12-12","2012-12-13","1"
"LUCENE-4547","2012-11-07","2013-02-08","93"
"SOLR-6297","2014-07-29","2014-09-04","37"
"SOLR-3424","2012-04-30","2012-05-06","6"
"LUCENE-4955","2013-04-24","2013-04-26","2"
"LUCENE-2032","2009-11-04","2009-11-05","1"
"LUCENE-4618","2012-12-12","2012-12-12","0"
"SOLR-7443","2015-04-22","2015-04-22","0"
"LUCENE-5400","2013-11-14","2014-09-17","307"
"SOLR-3067","2012-01-28","2014-08-04","919"
"LUCENE-3908","2012-03-24","2012-03-24","0"
"SOLR-2705","2011-08-10","2011-08-11","1"
"SOLR-4877","2013-05-30","2013-05-30","0"
"SOLR-4608","2013-03-18","2013-03-21","3"
"LUCENE-172","2004-01-23","2006-05-27","855"
"SOLR-6665","2014-10-28","2015-06-30","245"
"LUCENE-2731","2010-10-31","2010-10-31","0"
"SOLR-625","2008-07-10","2008-07-11","1"
"LUCENE-5946","2014-09-13","2014-09-14","1"
"SOLR-6651","2014-10-24","2014-10-24","0"
"SOLR-194","2007-03-21","2009-01-09","660"
"SOLR-623","2008-07-09","2008-07-22","13"
"SOLR-5048","2013-07-18","2013-07-18","0"
"LUCENE-6415","2015-04-10","2015-04-13","3"
"SOLR-3109","2012-02-08","2012-02-13","5"
"LUCENE-4308","2012-08-15","2012-08-16","1"
"SOLR-1348","2009-08-07","2009-09-07","31"
"LUCENE-4342","2012-08-29","2012-08-31","2"
"LUCENE-3505","2011-10-11","2012-07-23","286"
"LUCENE-5844","2014-07-23","2014-09-16","55"
"LUCENE-4718","2013-01-25","2013-02-05","11"
"SOLR-4163","2012-12-10","2012-12-13","3"
"SOLR-5671","2014-01-27","2014-02-10","14"
"LUCENE-5377","2013-12-24","2014-01-22","29"
"SOLR-3822","2012-09-11","2012-09-21","10"
"SOLR-5186","2013-08-23","2013-10-23","61"
"SOLR-3331","2012-04-06","2012-04-06","0"
"SOLR-1736","2010-01-27","2010-02-05","9"
"LUCENE-5731","2014-06-03","2014-06-04","1"
"SOLR-5460","2013-11-18","2013-11-22","4"
"SOLR-3428","2012-05-02","2015-05-06","1099"
"LUCENE-4437","2012-09-26","2012-09-27","1"
"SOLR-5751","2014-02-19","2014-02-25","6"
"LUCENE-4893","2013-03-30","2013-04-01","2"
"LUCENE-1412","2008-10-06","2008-10-06","0"
"SOLR-2955","2011-12-08","2011-12-09","1"
"LUCENE-3337","2011-07-24","2011-07-30","6"
"SOLR-7024","2015-01-23","2015-01-24","1"
"SOLR-441","2007-12-19","2007-12-21","2"
"SOLR-5678","2014-01-30","2014-02-06","7"
"SOLR-640","2008-07-21","2008-07-21","0"
"LUCENE-3102","2011-05-15","2011-05-18","3"
"SOLR-520","2008-03-30","2008-07-14","106"
"SOLR-5241","2013-09-13","2013-09-16","3"
"LUCENE-1230","2008-03-14","2008-03-14","0"
"SOLR-4621","2013-03-21","2013-03-21","0"
"SOLR-5689","2014-02-02","2014-02-11","9"
"LUCENE-6036","2014-10-30","2014-10-30","0"
"SOLR-4597","2013-03-17","2013-03-19","2"
"SOLR-3616","2012-07-11","2013-07-31","385"
"SOLR-3204","2012-03-06","2012-03-07","1"
"LUCENE-2046","2009-11-09","2010-06-01","204"
"LUCENE-129","2003-10-24","2006-12-19","1152"
"LUCENE-1168","2008-02-07","2008-02-07","0"
"LUCENE-5965","2014-09-19","2014-09-20","1"
"SOLR-3150","2012-02-21","2012-02-21","0"
"LUCENE-415","2005-07-27","2006-10-17","447"
"LUCENE-4127","2012-06-10","2012-08-03","54"
"LUCENE-1994","2009-10-19","2009-10-29","10"
"SOLR-1803","2010-03-03","2010-03-31","28"
"LUCENE-6393","2015-04-03","2015-04-05","2"
"SOLR-6870","2014-12-20","2015-01-22","33"
"LUCENE-4391","2012-09-15","2012-09-18","3"
"LUCENE-5644","2014-05-04","2014-05-09","5"
"LUCENE-3572","2011-11-14","2011-11-15","1"
"LUCENE-3052","2011-04-29","2011-04-29","0"
"SOLR-4966","2013-06-26","2013-06-27","1"
"LUCENE-1262","2008-04-09","2008-04-13","4"
"LUCENE-5619","2014-04-18","2014-05-14","26"
"LUCENE-3077","2011-05-06","2011-05-09","3"
"SOLR-6182","2014-06-19","2014-06-20","1"
"SOLR-4585","2013-03-14","2013-03-15","1"
"LUCENE-2834","2010-12-27","2011-05-29","153"
"LUCENE-1921","2009-09-21","2013-01-15","1212"
"LUCENE-5681","2014-05-18","2014-07-16","59"
"LUCENE-812","2007-02-22","2007-02-27","5"
"LUCENE-1","2001-10-09","2006-06-06","1701"
"LUCENE-5222","2013-09-17","2013-09-18","1"
"SOLR-4201","2012-12-15","2012-12-16","1"
"LUCENE-4278","2012-07-31","2012-08-01","1"
"LUCENE-1913","2009-09-17","2009-09-17","0"
"LUCENE-1101","2007-12-26","2007-12-30","4"
"SOLR-1821","2010-03-14","2010-03-14","0"
"LUCENE-2344","2010-03-24","2010-03-24","0"
"SOLR-5777","2014-02-26","2014-02-26","0"
"SOLR-1959","2010-06-17","2010-06-22","5"
"SOLR-7697","2015-06-18","2015-06-18","0"
"SOLR-7151","2015-02-24","2015-02-27","3"
"LUCENE-1177","2008-02-12","2008-02-14","2"
"SOLR-3658","2012-07-20","2012-08-30","41"
"LUCENE-1542","2009-02-19","2009-05-30","100"
"LUCENE-4282","2012-08-02","2012-08-03","1"
"LUCENE-4737","2013-01-30","2013-01-31","1"
"LUCENE-3148","2011-05-26","2011-05-26","0"
"LUCENE-2572","2010-07-28","2011-01-19","175"
"LUCENE-6094","2014-12-05","2014-12-08","3"
"LUCENE-1986","2009-10-16","2009-10-18","2"
"SOLR-6265","2014-07-21","2014-07-23","2"
"LUCENE-239","2004-07-11","2006-05-27","685"
"LUCENE-1553","2009-03-05","2009-03-05","0"
"LUCENE-1298","2008-06-03","2008-06-04","1"
"LUCENE-1455","2008-11-17","2009-06-11","206"
"SOLR-3762","2012-08-27","2012-08-30","3"
"SOLR-1744","2010-02-02","2010-02-04","2"
"LUCENE-2388","2010-04-09","2010-05-06","27"
"LUCENE-3658","2011-12-19","2011-12-20","1"
"LUCENE-4225","2012-07-16","2012-07-19","3"
"LUCENE-349","2005-02-19","2007-05-28","828"
"SOLR-2495","2011-05-04","2011-05-04","0"
"LUCENE-488","2006-01-21","2007-12-31","709"
"SOLR-3628","2012-07-16","2012-09-11","57"
"SOLR-5263","2013-09-23","2013-10-02","9"
"LUCENE-3484","2011-10-04","2011-10-04","0"
"SOLR-590","2008-06-03","2008-06-04","1"
"SOLR-6309","2014-08-01","2014-08-01","0"
"SOLR-846","2008-11-11","2012-09-07","1396"
"SOLR-4594","2013-03-16","2013-03-16","0"
"LUCENE-2945","2011-03-01","2011-10-27","240"
"LUCENE-5961","2014-09-18","2014-12-02","75"
"SOLR-5255","2013-09-18","2013-10-05","17"
"LUCENE-2576","2010-07-29","2011-01-23","178"
"SOLR-7450","2015-04-22","2015-04-22","0"
"LUCENE-5190","2013-08-28","2013-08-28","0"
"SOLR-3292","2012-03-28","2012-07-28","122"
"SOLR-5838","2014-03-08","2014-03-16","8"
"SOLR-3637","2012-07-18","2012-10-01","75"
"SOLR-1501","2009-10-09","2009-10-09","0"
"SOLR-1104","2009-04-07","2009-04-07","0"
"LUCENE-3170","2011-06-04","2011-06-04","0"
"SOLR-1160","2009-05-12","2009-05-14","2"
"LUCENE-722","2006-11-21","2006-11-22","1"
"SOLR-5957","2014-04-03","2014-04-03","0"
"SOLR-7067","2015-01-30","2015-02-27","28"
"SOLR-2380","2011-02-24","2011-02-24","0"
"LUCENE-4850","2013-03-18","2013-03-18","0"
"LUCENE-3855","2012-03-07","2012-03-12","5"
"LUCENE-1919","2009-09-18","2009-09-18","0"
"LUCENE-554","2006-04-23","2007-02-25","308"
"SOLR-2107","2010-09-07","2010-09-08","1"
"SOLR-7091","2015-02-09","2015-06-15","126"
"SOLR-6164","2014-06-12","2014-06-17","5"
"LUCENE-6429","2015-04-16","2015-04-16","0"
"SOLR-7547","2015-05-14","2015-05-22","8"
"LUCENE-3294","2011-07-08","2011-07-08","0"
"LUCENE-3185","2011-06-08","2011-06-08","0"
"LUCENE-2260","2010-02-11","2010-02-12","1"
"LUCENE-2504","2010-06-19","2012-09-18","822"
"LUCENE-1893","2009-09-07","2009-09-07","0"
"LUCENE-1179","2008-02-15","2008-02-15","0"
"LUCENE-3600","2011-11-27","2011-11-27","0"
"LUCENE-232","2004-06-23","2006-05-27","703"
"LUCENE-811","2007-02-22","2007-02-27","5"
"SOLR-3091","2012-02-03","2012-02-03","0"
"LUCENE-3609","2011-11-29","2011-11-30","1"
"SOLR-3939","2012-10-12","2012-10-26","14"
"SOLR-5306","2013-10-06","2013-10-11","5"
"SOLR-3260","2012-03-20","2012-03-21","1"
"SOLR-6387","2014-08-17","2014-08-19","2"
"LUCENE-245","2004-07-22","2006-05-27","674"
"SOLR-4682","2013-04-06","2013-04-06","0"
"SOLR-2209","2010-11-01","2015-03-17","1597"
"SOLR-5150","2013-08-14","2013-09-16","33"
"SOLR-2230","2010-11-10","2011-07-07","239"
"SOLR-168","2007-02-20","2007-03-01","9"
"SOLR-1360","2009-08-12","2009-08-13","1"
"SOLR-4300","2013-01-13","2013-01-16","3"
"LUCENE-5156","2013-08-02","2013-08-06","4"
"SOLR-227","2007-05-05","2007-05-09","4"
"SOLR-701","2008-08-14","2008-08-15","1"
"SOLR-6372","2014-08-13","2014-08-13","0"
"SOLR-3347","2012-04-11","2012-09-07","149"
"SOLR-6212","2014-06-29","2015-01-19","204"
"LUCENE-4186","2012-07-02","2012-09-08","68"
"LUCENE-1246","2008-03-27","2008-12-03","251"
"LUCENE-4158","2012-06-19","2012-06-25","6"
"SOLR-1239","2009-06-23","2009-06-24","1"
"SOLR-2796","2011-09-27","2012-06-01","248"
"SOLR-3703","2012-08-02","2012-08-06","4"
"SOLR-7588","2015-05-23","2015-06-08","16"
"LUCENE-146","2003-10-12","2006-05-27","958"
"SOLR-5667","2014-01-27","2014-07-28","182"
"SOLR-5322","2013-10-09","2014-09-05","331"
"SOLR-687","2008-08-08","2008-08-09","1"
"SOLR-2057","2010-08-19","2010-11-02","75"
"SOLR-1072","2009-03-17","2009-03-18","1"
"LUCENE-16","2002-03-06","2006-05-27","1543"
"SOLR-3864","2012-09-21","2012-09-22","1"
"SOLR-6223","2014-07-03","2014-07-04","1"
"SOLR-4507","2013-02-27","2013-02-27","0"
"LUCENE-3409","2011-08-31","2011-08-31","0"
"SOLR-7531","2015-05-12","2015-05-22","10"
"SOLR-4598","2013-03-17","2013-03-19","2"
