"sha","file","commit_ownership","line_ownership_added","line_ownership_deleted","total_contributors","total_lines_added","total_lines_deleted","major_contributors","minor_contributors","lines_added_major_contributors","lines_added_minor_contributors","lines_deleted_major_contributors","lines_deleted_minor_contributors","implicated"
"43736f3cd5b5c7fef490c6964a5c22a1673cccd6","lucene/src/java/org/apache/lucene/index/SegmentReader.java",0.304878048780488,0.478945441230319,0.250328515111695,7,2731,3044,5,2,4,3,5,2,0
"43766454f7bcf618fd70aedb2c8f5ebc2d3ac91b","lucene/src/java/org/apache/lucene/index/FieldInfo.java",0.681818181818182,0.545787545787546,0.597014925373134,6,273,67,3,3,2,4,3,3,0
"43766454f7bcf618fd70aedb2c8f5ebc2d3ac91b","lucene/src/java/org/apache/lucene/index/FieldInfos.java",0.555555555555556,0.543113101903695,0.443661971830986,8,1786,568,5,3,3,5,4,4,0
"43766454f7bcf618fd70aedb2c8f5ebc2d3ac91b","lucene/src/test/org/apache/lucene/search/TestSort.java",0.477272727272727,0.638364779874214,0.554809843400447,9,1590,447,3,6,3,6,2,7,0
"43874e47ab4eb171945f7332756f852a52a7c80c","lucene/core/src/java/org/apache/lucene/index/FieldInfos.java",0.625,0.496781115879828,0.973421926910299,6,932,602,4,2,2,4,1,5,1
"43874e47ab4eb171945f7332756f852a52a7c80c","lucene/core/src/java/org/apache/lucene/index/SegmentInfos.java",0.441176470588235,0.735313977042539,0.536534446764092,7,1481,479,4,3,3,4,2,5,0
"4397d1900c8a884321559e1a57f6f03bdbb6cb1a","lucene/core/src/java/org/apache/lucene/index/FieldInfos.java",0.615384615384615,0.490466101694915,0.966074313408724,6,944,619,4,2,2,4,1,5,0
"4397d1900c8a884321559e1a57f6f03bdbb6cb1a","lucene/core/src/java/org/apache/lucene/index/FilterAtomicReader.java",0.380952380952381,0.862903225806452,0.545454545454545,6,496,77,4,2,2,4,3,3,0
"4397d1900c8a884321559e1a57f6f03bdbb6cb1a","lucene/core/src/java/org/apache/lucene/index/IndexReader.java",0.333333333333333,0.748417721518987,0.573863636363636,6,632,176,4,2,3,3,3,3,0
"4397d1900c8a884321559e1a57f6f03bdbb6cb1a","lucene/core/src/java/org/apache/lucene/index/IndexWriter.java",0.388888888888889,0.733759318423855,0.656378600823045,13,5634,1458,3,10,2,11,3,10,0
"4397d1900c8a884321559e1a57f6f03bdbb6cb1a","lucene/core/src/java/org/apache/lucene/index/MultiFields.java",0.521739130434783,0.603603603603604,0.517241379310345,5,444,145,3,2,4,1,3,2,0
"43a6c0a859c5706067bb60263b72203ad2829836","lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextSimpleDocValuesFormat.java",0.521739130434783,0.604589585172109,0.847087378640777,3,1133,412,2,1,2,1,2,1,0
"43a6c0a859c5706067bb60263b72203ad2829836","lucene/core/src/java/org/apache/lucene/index/DocFieldProcessor.java",0.466666666666667,0.581666666666667,0.605633802816901,5,600,213,4,1,4,1,4,1,0
"43a6c0a859c5706067bb60263b72203ad2829836","lucene/core/src/java/org/apache/lucene/index/FieldInfos.java",0.6,0.462075848303393,0.946624803767661,6,1002,637,4,2,3,3,1,5,0
"43a6c0a859c5706067bb60263b72203ad2829836","lucene/core/src/java/org/apache/lucene/index/SegmentMerger.java",0.536585365853659,0.636363636363636,0.485,7,649,200,2,5,3,4,4,3,0
"43ab3c05cd0b8d9aa4470b07a17a2a32c175cb4a","lucene/core/src/test/org/apache/lucene/util/packed/TestPackedInts.java",0.647058823529412,0.462873004857738,0.729613733905579,6,1441,233,4,2,4,2,3,3,0
"43b2e62230cc9d9a74fd2643f16396b0b2ce7132","lucene/src/test/org/apache/lucene/index/TestIndexWriter.java",0.296296296296296,0.840667139815472,0.497907949790795,6,5636,478,5,1,1,5,5,1,0
"43bc7256db6f155ddbaf143390c9f0ea7d41a07b","lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextSimpleDocValuesFormat.java",0.52,0.609030837004405,0.877300613496933,3,908,326,2,1,2,1,2,1,0
"43bc7256db6f155ddbaf143390c9f0ea7d41a07b","lucene/core/src/java/org/apache/lucene/index/CheckIndex.java",0.446428571428571,0.600604635539133,0.528846153846154,7,2977,1248,3,4,4,3,3,4,1
"43bc7256db6f155ddbaf143390c9f0ea7d41a07b","lucene/core/src/java/org/apache/lucene/index/FilterAtomicReader.java",0.363636363636364,0.832684824902724,0.545454545454545,6,514,77,4,2,3,3,3,3,0
"43bc7256db6f155ddbaf143390c9f0ea7d41a07b","lucene/core/src/java/org/apache/lucene/index/ParallelAtomicReader.java",0.391304347826087,0.830379746835443,0.515789473684211,5,395,95,3,2,3,2,4,1,0
"43e4db5bd4f9c7c74b3b1c6dbef25b38a4fe1b1f","lucene/core/src/java/org/apache/lucene/codecs/BlockTreeTermsWriter.java",0.382352941176471,0.625823451910408,0.484745762711864,6,1518,295,4,2,4,2,3,3,0
"43e4db5bd4f9c7c74b3b1c6dbef25b38a4fe1b1f","lucene/core/src/java/org/apache/lucene/index/IndexWriter.java",0.407821229050279,0.536047717842324,0.480322906155399,17,7712,2973,5,12,4,13,5,12,0
"43e4db5bd4f9c7c74b3b1c6dbef25b38a4fe1b1f","lucene/core/src/java/org/apache/lucene/index/StandardDirectoryReader.java",0.423076923076923,0.717687074829932,0.485915492957746,9,588,142,4,5,3,6,6,3,1
"43e4db5bd4f9c7c74b3b1c6dbef25b38a4fe1b1f","lucene/core/src/java/org/apache/lucene/store/FSDirectory.java",0.333333333333333,0.763120567375887,0.38,10,705,350,6,4,3,7,5,5,0
"43edec41bb3bddabd61565ec2cf7ea7e2b000e2f","lucene/src/test/org/apache/lucene/util/fst/TestFSTs.java",0.466666666666667,0.972332015810277,0.845878136200717,4,2277,279,3,1,1,3,3,1,0
"4412437b12a38611515364f4c8a793b0fc5854fe","lucene/test-framework/src/java/org/apache/lucene/index/RandomIndexWriter.java",0.387096774193548,0.634615384615385,0.590551181102362,10,676,254,5,5,4,6,4,6,1
"4412437b12a38611515364f4c8a793b0fc5854fe","lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java",0.329192546583851,0.379912663755459,0.772900763358779,14,5038,2096,4,10,5,9,3,11,0
"44154632604a57678de1d7774e314279ea7f85de","lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java",0.5,0.354776895702163,0.607638888888889,8,3653,864,5,3,4,4,4,4,0
"4415c62c54757da12fa0fafa1551607fe6e8cadc","lucene/core/src/java/org/apache/lucene/index/FieldInfos.java",0.567567567567568,0.446153846153846,0.876560332871013,7,1040,721,4,3,3,4,2,5,0
"4415c62c54757da12fa0fafa1551607fe6e8cadc","lucene/core/src/test/org/apache/lucene/index/TestDocValuesIndexing.java",0.377777777777778,0.425617750882501,0.813195548489666,7,1983,1258,4,3,4,3,2,5,1
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",0.305555555555556,0.708057395143488,0.39413680781759,6,1812,614,4,2,3,3,5,1,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/contrib/misc/src/test/org/apache/lucene/index/TestFieldNormModifier.java",0.619047619047619,0.780645161290323,0.616666666666667,6,310,60,3,3,2,4,4,2,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/java/org/apache/lucene/index/IndexReader.java",0.372881355932203,0.479441117764471,0.395522388059701,9,2505,536,6,3,4,5,4,5,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/java/org/apache/lucene/search/IndexSearcher.java",0.346153846153846,0.502784407319014,0.596774193548387,6,1257,372,4,2,3,3,2,4,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/java/org/apache/lucene/search/MultiPhraseQuery.java",0.296296296296296,0.478764478764479,0.504901960784314,6,777,204,4,2,5,1,5,1,1
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/java/org/apache/lucene/search/PhraseQuery.java",0.217391304347826,0.561056105610561,0.58,7,606,200,4,3,5,2,5,2,1
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java",0.272727272727273,0.44923504867872,0.298811544991511,8,1438,589,6,2,5,3,6,2,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestDeletionPolicy.java",0.411764705882353,0.587481146304676,0.342995169082126,6,1326,414,5,1,4,2,5,1,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java",0.378378378378378,0.651296829971182,0.350515463917526,6,347,97,5,1,4,2,5,1,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestIndexReaderClone.java",0.565217391304348,0.651948051948052,0.475806451612903,5,770,248,4,1,3,2,3,2,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestIndexReaderCloneNorms.java",0.64,0.692148760330578,0.798387096774194,5,484,124,3,2,3,2,3,2,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestIndexReader.java",0.333333333333333,0.565835175244711,0.621638141809291,7,3167,1636,5,2,4,3,3,4,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestIndexReaderReopen.java",0.487179487179487,0.804768041237113,0.826714801444043,7,1552,277,4,3,2,5,2,5,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestNorms.java",0.689655172413793,0.586633663366337,0.843137254901961,6,404,102,2,4,2,4,2,4,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/index/TestOmitTf.java",0.461538461538462,0.73321554770318,0.720496894409938,6,566,161,4,2,2,4,4,2,1
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/search/JustCompileSearch.java",0.285714285714286,0.832191780821918,0.665094339622642,7,584,212,4,3,2,5,4,3,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/search/payloads/TestPayloadNearQuery.java",0.708333333333333,0.540650406504065,0.793650793650794,6,492,126,3,3,3,3,3,3,1
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/search/payloads/TestPayloadTermQuery.java",0.62962962962963,0.687370600414079,0.764705882352941,6,483,119,3,3,2,4,4,2,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/search/TestDisjunctionMaxQuery.java",0.533333333333333,0.346808510638298,0.502202643171806,6,1410,908,5,1,3,3,2,4,0
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/search/TestMultiPhraseQuery.java",0.518518518518518,0.277255639097744,0.573875802997859,7,1064,467,4,3,5,2,2,5,1
"4469cbaca4f2be2b8a0c4bacc90ebb4fc796f6d2","lucene/src/test/org/apache/lucene/search/TestSimilarity.java",0.695652173913043,0.66044776119403,0.821428571428571,5,268,84,4,1,3,2,3,2,1
"448a3fbc52840b71626a8f2aaba989af17341ff9","lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java",0.276595744680851,0.459132906894101,0.318840579710145,8,1407,552,5,3,5,3,6,2,0
"44b38ef8adfc52b38073f9db6bc245f521b7faa7","lucene/spatial/src/java/org/apache/lucene/spatial/prefix/AbstractVisitingPrefixTreeFilter.java",0.571428571428571,0.91652754590985,0.860824742268041,7,599,194,4,3,1,6,1,6,0
"44b38ef8adfc52b38073f9db6bc245f521b7faa7","lucene/spatial/src/java/org/apache/lucene/spatial/prefix/PrefixTreeStrategy.java",0.636363636363636,0.455445544554455,0.846153846153846,7,404,195,3,4,2,5,2,5,0
"451231b3227952ccabd72d05e9e2d5011329f1dd","lucene/test-framework/src/java/org/apache/lucene/store/MockDirectoryWrapper.java",0.375,0.453666856168277,0.521186440677966,11,1759,708,2,9,3,8,4,7,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/java/org/apache/lucene/index/DocumentsWriterPerThread.java",0.515151515151515,0.474127557160048,0.718574108818011,4,1662,533,3,1,3,1,2,2,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/java/org/apache/lucene/index/IndexReader.java",0.383333333333333,0.478867623604466,0.394052044609665,9,2508,538,6,3,4,5,4,5,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/java/org/apache/lucene/index/PerFieldCodecWrapper.java",0.774193548387097,0.927694406548431,0.741666666666667,5,733,240,2,3,1,4,2,3,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/java/org/apache/lucene/index/SegmentInfo.java",0.451612903225806,0.309719934102142,0.313155770782889,8,2428,1239,4,4,5,3,5,3,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/java/org/apache/lucene/index/SegmentMerger.java",0.484375,0.408994708994709,0.428963623884695,7,1890,1457,4,3,5,2,4,3,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/test-framework/org/apache/lucene/index/codecs/mockrandom/MockRandomCodec.java",0.478260869565217,0.401816118047673,0.481818181818182,5,881,110,4,1,4,1,3,2,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/test-framework/org/apache/lucene/util/LuceneTestCase.java",0.42,0.403612581750234,0.342767295597484,6,3211,318,4,2,4,2,4,2,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/test/org/apache/lucene/index/TestAddIndexes.java",0.269230769230769,0.299688750555803,0.578288100208768,6,2249,479,5,1,4,2,3,3,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java",0.267857142857143,0.447058823529412,0.296296296296296,8,1445,594,6,2,5,3,6,2,0
"4524347aa61bceddb9f0108a232f35da52d1d239","lucene/src/test/org/apache/lucene/index/TestIndexFileDeleter.java",0.368421052631579,0.649425287356322,0.346938775510204,6,348,98,5,1,4,2,5,1,0
"453e49d0d6d6061359eaabe164d0be6c5fb78621","lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java",0.433333333333333,0.687771870468825,0.8275,5,2069,400,4,1,2,3,2,3,1
"458e965297ec437da9cc3e2d667165c154190bbe","lucene/core/src/java/org/apache/lucene/codecs/lucene41/Lucene41Codec.java",0.708333333333333,0.903083700440529,0.881720430107527,4,227,93,3,1,2,2,2,2,1
"4592c14e1152f718181e4a2dee63fc823fc9dd34","lucene/test-framework/src/java/org/apache/lucene/analysis/BaseTokenStreamTestCase.java",0.424242424242424,0.414598540145985,0.374439461883408,6,1370,446,3,3,4,2,4,2,0
"45cbba05fff4fc005fdc0ca1a2006cf3938a2010","lucene/src/test/org/apache/lucene/search/TestSort.java",0.521739130434783,0.763732129420617,0.596491228070175,7,1329,114,4,3,3,4,4,3,0
"45db2de27871346b99e4c533aa47851aa62269b1","lucene/core/src/test/org/apache/lucene/index/TestIndexWriter.java",0.397058823529412,0.627320490367776,0.36318407960199,9,2855,402,3,6,3,6,4,5,0
"45e3cbb2e84d72f349fa154b0f5a01a39ca2dea8","lucene/core/src/java/org/apache/lucene/codecs/BlockTreeTermsReader.java",0.363636363636364,0.936647173489279,0.561151079136691,6,3078,139,4,2,1,5,4,2,0
"45e3cbb2e84d72f349fa154b0f5a01a39ca2dea8","lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40PostingsFormat.java",0.380952380952381,0.579207920792079,0.537037037037037,7,404,54,2,5,3,4,2,5,0
"4600136bab059a244b14f7cf5d5dabd5d1537085","lucene/core/src/java/org/apache/lucene/index/IndexWriter.java",0.491803278688525,0.821177416114125,0.854872881355932,8,4977,944,2,6,2,6,2,6,1
"4600136bab059a244b14f7cf5d5dabd5d1537085","lucene/core/src/java/org/apache/lucene/index/SegmentInfos.java",0.466666666666667,0.735874744724302,0.550321199143469,5,1469,467,3,2,3,2,2,3,0
"461d094152121fcf30d738c5940e48f81c03837c","lucene/core/src/java/org/apache/lucene/index/FreqProxTermsWriter.java",0.590909090909091,0.532258064516129,0.904,6,248,125,3,3,2,4,1,5,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/core/src/java/org/apache/lucene/index/CheckIndex.java",0.495867768595041,0.445885286783042,0.536744692433315,11,4010,1837,3,8,3,8,3,8,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/core/src/java/org/apache/lucene/index/DocValues.java",0.366666666666667,0.517293233082707,0.901435406698565,8,1330,1045,5,3,4,4,1,7,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/core/src/java/org/apache/lucene/index/IndexReader.java",0.243243243243243,0.63489932885906,0.495652173913044,10,745,230,8,2,3,7,4,6,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/core/src/java/org/apache/lucene/index/MultiDocValues.java",0.590909090909091,0.466487935656836,0.799279927992799,10,1865,1111,3,7,3,7,3,7,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/core/src/java/org/apache/lucene/index/MultiFields.java",0.433333333333333,0.578833693304536,0.412087912087912,9,463,182,4,5,4,5,4,5,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/core/src/java/org/apache/lucene/index/SlowCompositeReaderWrapper.java",0.472222222222222,0.445355191256831,0.509803921568627,7,366,102,6,1,3,4,5,2,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/core/src/test/org/apache/lucene/index/TestFilterAtomicReader.java",0.318181818181818,0.797047970479705,0.752767527675277,8,271,271,4,4,3,5,3,5,0
"46549873a259c63903d94f3b3f3d666ed7fc2376","lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java",0.345549738219895,0.360517435320585,0.705788423153693,15,5334,2505,4,11,5,10,2,13,0
"465e8ddddd4695323e247917814e07eb7b55442f","lucene/core/src/java/org/apache/lucene/index/IndexWriter.java",0.411764705882353,0.531089414182939,0.479692996482251,17,7784,3127,5,12,4,13,5,12,0
"46725a847dcbc4f7ad2db608a4e4743522349940","lucene/src/test/org/apache/lucene/index/TestIndexWriterExceptions.java",0.369565217391304,0.366041896361632,0.334448160535117,7,2721,299,5,2,5,2,4,3,0
"4684cd162064e67be4ffa6337d8f81d32ff20cb7","lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java",0.33920704845815,0.332075471698113,0.625351123595506,18,5830,2848,4,14,5,13,3,15,0
"4684cd162064e67be4ffa6337d8f81d32ff20cb7","lucene/test-framework/src/java/org/apache/lucene/util/TestRuleSetupAndRestoreClassEnv.java",0.535714285714286,0.460101867572156,0.25,10,589,280,5,5,3,7,5,5,0
"46a6ea4ab55d0953dafd5bd606df2dfbe81ef51b","lucene/src/java/org/apache/lucene/store/FSDirectory.java",0.451612903225806,0.486368593238822,0.406832298136646,6,917,322,4,2,4,2,4,2,0
"46b705fea42fd9d09443f6af0c42d49701187e21","lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java",0.326086956521739,0.479825151311365,0.868769716088328,11,2974,1585,4,7,4,7,2,9,0
"46b705fea42fd9d09443f6af0c42d49701187e21","lucene/test-framework/src/java/org/apache/lucene/util/_TestUtil.java",0.431034482758621,0.522160664819945,0.511182108626198,9,1444,313,6,3,4,5,5,4,0
"46f1ba0c6b27591cdb44b8cac3860a03eb560122","lucene/src/test/org/apache/lucene/search/TestFieldCache.java",0.518518518518518,0.436065573770492,0.738461538461539,7,305,65,4,3,4,3,3,4,0
"46f1ba0c6b27591cdb44b8cac3860a03eb560122","lucene/src/test/org/apache/lucene/search/TestNumericRangeQuery32.java",0.617647058823529,0.789473684210526,0.5234375,8,741,128,5,3,2,6,4,4,0
"46f1ba0c6b27591cdb44b8cac3860a03eb560122","lucene/src/test/org/apache/lucene/search/TestNumericRangeQuery64.java",0.571428571428571,0.812760055478502,0.542372881355932,8,721,118,5,3,2,6,5,3,0
"46f1ba0c6b27591cdb44b8cac3860a03eb560122","lucene/src/test/org/apache/lucene/search/TestSort.java",0.442307692307692,0.60308972073678,0.467289719626168,10,1683,535,3,7,3,7,3,7,0
"473b4ed7509b2eb061faa0b68e8ed6ec9f0b4d4c","lucene/core/src/java/org/apache/lucene/search/IndexSearcher.java",0.222222222222222,0.558092679650772,0.48284625158831,13,1489,787,5,8,4,9,4,9,0
"473c075b1025d86dbdc75f1a4a0b15cd3b3fc3bb","lucene/core/src/java/org/apache/lucene/index/IndexWriter.java",0.4,0.573608991258499,0.48026048026048,17,7207,2457,5,12,3,14,5,12,1
"4746ac4bfcb2c04ddea9ffdbda84f51d1900fe0b","lucene/core/src/java/org/apache/lucene/document/Field.java",0.363636363636364,0.639813581890812,0.678111587982833,6,1502,699,4,2,3,3,3,3,0
"474a02da71bdfc90bf707eaccc2b6af664c8bec6","lucene/src/java/org/apache/lucene/index/DocumentsWriter.java",0.403846153846154,0.332425068119891,0.604698195395146,7,6239,6428,4,3,5,2,4,3,1
"474a02da71bdfc90bf707eaccc2b6af664c8bec6","lucene/src/java/org/apache/lucene/index/IndexWriter.java",0.604938271604938,0.591795956746591,0.501992722231849,8,8508,5771,4,4,4,4,4,4,1
"474fb71771953a32c185adbdc21bc36fbdc7dd97","lucene/core/src/java/org/apache/lucene/document/Field.java",0.4,0.631821170282709,0.639365918097754,7,1521,757,4,3,3,4,3,4,0
"474fb71771953a32c185adbdc21bc36fbdc7dd97","lucene/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",0.536585365853659,0.790322580645161,0.517684887459807,9,1550,311,3,6,2,7,3,6,0
"474fb71771953a32c185adbdc21bc36fbdc7dd97","lucene/suggest/src/java/org/apache/lucene/search/suggest/analyzing/AnalyzingSuggester.java",0.735294117647059,0.957034540859309,0.902222222222222,6,1187,225,3,3,1,5,1,5,1
"474fb71771953a32c185adbdc21bc36fbdc7dd97","lucene/test-framework/src/java/org/apache/lucene/analysis/BaseTokenStreamTestCase.java",0.409090909090909,0.402551381998583,0.327450980392157,8,1411,510,2,6,4,4,4,4,0
"47790252ba2c59c99e21653cec2fb4f061572c6d","lucene/core/src/test/org/apache/lucene/index/TestBackwardsCompatibility.java",0.354838709677419,0.569332355099046,0.54,10,1363,250,4,6,4,6,4,6,1
"477a6c15d790ae66434de5477644adea0bc29928","lucene/test-framework/src/java/org/apache/lucene/index/BaseDocValuesFormatTestCase.java",0.71875,0.864263587721768,0.654320987654321,5,3551,243,2,3,2,3,3,2,1
"47e428f0122628ee10eea952d904d3d4e4e17540","lucene/core/src/java/org/apache/lucene/index/SegmentCoreReaders.java",0.542857142857143,0.473861720067454,0.454545454545455,6,593,407,3,3,3,3,3,3,1
"47e428f0122628ee10eea952d904d3d4e4e17540","lucene/core/src/java/org/apache/lucene/index/SegmentReader.java",0.382352941176471,0.463958060288336,0.391891891891892,7,763,148,4,3,4,3,4,3,0
"482c46669abae46fdfed8c15af70ee7b81e95b3b","lucene/src/java/org/apache/lucene/index/IndexWriter.java",0.519125683060109,0.455614876481766,0.398609355246523,8,11051,7910,5,3,5,3,5,3,0
"4849b96f320d23a92b6074967e733a86cb4a9e4d","lucene/core/src/test/org/apache/lucene/index/TestCodecs.java",0.380281690140845,0.51004016064257,0.311512415349887,13,1245,443,4,9,4,9,6,7,0
"4855bafdb89bd947f850da83b2f7e71caef049a6","lucene/core/src/java/org/apache/lucene/index/IndexFileDeleter.java",0.548387096774194,0.7109375,0.709302325581395,8,1024,172,3,5,2,6,3,5,0
"4855bafdb89bd947f850da83b2f7e71caef049a6","lucene/core/src/java/org/apache/lucene/index/IndexWriter.java",0.409756097560976,0.503961965134707,0.439066059225513,18,8203,3512,5,13,4,14,5,13,1
"4857202a7ce147e84a93e2e535cef23a6ed50e33","lucene/core/src/test/org/apache/lucene/index/Test2BTerms.java",0.25,0.751381215469613,0.338028169014085,12,362,71,4,8,2,10,5,7,0
"4873939a24b83b55d474c448e2da1abe9e142df8","lucene/core/src/java/org/apache/lucene/search/IndexSearcher.java",0.266666666666667,0.517757009345794,0.489974937343358,13,1605,798,5,8,3,10,4,9,0
"48c3c3cbab28b967bd842d8dbacd0e0c9ffb480a","lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java",0.337719298245614,0.331563623908203,0.625131625131625,18,5839,2849,4,14,5,13,3,15,1
"491662e7d66ad20e3d79dd49175902de4d06e298","lucene/src/test/org/apache/lucene/index/TestTermVectorsReader.java",0.36,0.574666666666667,0.760330578512397,8,750,363,6,2,3,5,2,6,0
"4918abb08496412c7fcac0f3ca02bed4ffa5620f","lucene/src/java/org/apache/lucene/index/CheckIndex.java",0.382352941176471,0.623198352779684,0.45,8,1457,180,5,3,4,4,5,3,0
"492fece00a84bba569932c0720a05a3406ca976f","lucene/src/java/org/apache/lucene/index/IndexWriter.java",0.512658227848101,0.476438304314913,0.431622176591376,8,10568,7305,4,4,5,3,5,3,1
"49328efd1467072c047f69df720a79a009b8eb2c","lucene/core/src/java/org/apache/lucene/index/CheckIndex.java",0.504065040650406,0.442245857036854,0.544676297485286,11,4043,1869,3,8,3,8,3,8,1
"49369f2d6ad5a9005b93edb0a1a0ee89de3f8557","lucene/core/src/test/org/apache/lucene/index/TestCustomNorms.java",0.476190476190476,0.462585034013605,0.493827160493827,6,441,81,3,3,2,4,4,2,0
"4967543d68357626ab3c1ddf65c29f1f772adbe9","lucene/core/src/java/org/apache/lucene/search/BooleanQuery.java",0.326530612244898,0.492471213463242,0.64068209500609,11,1129,821,3,8,4,7,3,8,0
"4971cb517ae6b7fbafade08a3952924c11906b04","lucene/src/java/org/apache/lucene/index/CheckIndex.java",0.35,0.433619866284623,0.504873294346979,9,2094,513,4,5,5,4,5,4,0
"4971cb517ae6b7fbafade08a3952924c11906b04","lucene/src/java/org/apache/lucene/index/DocumentsWriterPerThread.java",0.404255319148936,0.466437177280551,0.629934210526316,6,1743,608,4,2,3,3,3,3,0
"4971cb517ae6b7fbafade08a3952924c11906b04","lucene/src/java/org/apache/lucene/index/FieldInfos.java",0.471698113207547,0.523738130934533,0.555448408871745,9,2001,1037,5,4,4,5,3,6,0
"4971cb517ae6b7fbafade08a3952924c11906b04","lucene/src/java/org/apache/lucene/index/ParallelReader.java",0.333333333333333,0.670340681362725,0.359145527369826,6,998,749,4,2,4,2,5,1,0
"4971cb517ae6b7fbafade08a3952924c11906b04","lucene/src/java/org/apache/lucene/index/SegmentMerger.java",0.375,0.343555555555556,0.305882352941176,7,2250,2125,6,1,6,1,5,2,0
"49b145a7c94cfc4ef79c8d1a7d1361cad143d934","lucene/contrib/spatial/src/test/org/apache/lucene/spatial/tier/TestCartesian.java",0.380952380952381,0.718626155878468,0.415162454873646,7,757,277,3,4,2,5,4,3,0
"49bac607acebbbc0f8d44baff9360855049cb52e","lucene/core/src/test/org/apache/lucene/search/TestCachingWrapperFilter.java",0.307692307692308,0.60541586073501,0.235955056179775,9,517,89,4,5,2,7,6,3,1
"49bac607acebbbc0f8d44baff9360855049cb52e","lucene/test-framework/src/java/org/apache/lucene/util/LuceneTestCase.java",0.330049261083744,0.346861471861472,0.689547581903276,15,5544,2564,4,11,5,10,3,12,1
"49d1605d426fbd577238c5650505cf7854e59b31","lucene/core/src/test/org/apache/lucene/index/TestDocValuesIndexing.java",0.379310344827586,0.384160218479745,0.760174418604651,10,2197,1376,4,6,4,6,2,8,0
