"sha","file","commit_ownership","line_ownership_added","line_ownership_deleted","total_contributors","line_authorship","total_authors","file_size","comment_to_code_ratio","major_contributors","minor_contributors","lines_added_major_contributors","lines_added_minor_contributors","lines_deleted_major_contributors","lines_deleted_minor_contributors","implicated"
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestDisjunctionMaxQuery.java",0.4,0.814814814814815,0.814814814814815,3,0.773092369477912,5,498,0.160839160839161,3,0,2,1,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestDocBoost.java",0.5,0.8,0.857142857142857,3,0.793478260869565,4,92,0.314285714285714,3,0,2,1,1,2,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestDocIdSet.java",1,1,1,1,0.9140625,4,128,0.196261682242991,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestDocValuesScoring.java",0.666666666666667,0.986175115207373,0.714285714285714,2,0.985714285714286,2,210,0.22093023255814,2,0,1,1,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestElevationComparator.java",0.5,0.666666666666667,0.666666666666667,3,0.822916666666667,5,192,0.192546583850932,3,0,3,0,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestExplanations.java",0.4,0.695652173913043,0.685185185185185,3,0.826666666666667,5,225,0.40625,3,0,2,1,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestFieldCache.java",0.454545454545455,0.783018867924528,0.536585365853659,4,0.378472222222222,6,288,0.107692307692308,3,1,3,1,3,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestFieldCacheRangeFilter.java",0.5,0.75,0.75,2,0.905759162303665,3,573,0.0872865275142315,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestFieldCacheTermsFilter.java",1,1,1,1,0.88,3,75,0.415094339622642,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestFilteredQuery.java",0.5,0.833333333333333,0.833333333333333,3,0.815789473684211,5,228,0.206349206349206,3,0,1,2,1,2,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestFilteredSearch.java",0.75,0.777777777777778,0.777777777777778,2,0.789915966386555,5,119,0.239583333333333,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestFuzzyQuery2.java",0.6,0.56,0.846153846153846,2,0.713483146067416,3,178,0.797979797979798,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestFuzzyQuery.java",0.333333333333333,0.444444444444444,0.705882352941177,3,0.702127659574468,5,470,0.149144254278729,3,0,3,0,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestMatchAllDocsQuery.java",0.5,0.8,0.693877551020408,3,0.868686868686869,3,99,0.285714285714286,3,0,2,1,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestMultiPhraseQuery.java",0.444444444444444,0.534246575342466,0.4,4,0.353741496598639,6,588,0.152941176470588,4,0,2,2,3,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestMultiTermConstantScore.java",0.75,0.947368421052632,0.923076923076923,2,0.838297872340426,4,470,0.127098321342926,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestMultiTermQueryRewrites.java",0.666666666666667,0.857142857142857,0.666666666666667,2,0.90495867768595,3,242,0.0950226244343891,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestMultiThreadTermVectors.java",0.666666666666667,0.833333333333333,0.666666666666667,2,0.902564102564103,4,195,0.147058823529412,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestMultiValuedNumericRangeQuery.java",0.75,0.571428571428571,0.571428571428571,2,0.691358024691358,4,81,0.35,2,0,2,0,2,0,1
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestNot.java",0.25,0.666666666666667,0.444444444444444,4,0.672413793103448,4,58,0.526315789473684,4,0,3,1,4,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestNumericRangeQuery32.java",0.7,0.67741935483871,0.592592592592593,3,0.851239669421488,7,605,0.0726950354609929,3,0,2,1,2,1,1
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestNumericRangeQuery64.java",0.7,0.65625,0.571428571428571,3,0.883527454242928,7,601,0.0674955595026643,3,0,2,1,2,1,1
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestPhrasePrefixQuery.java",1,1,1,1,0.56,3,100,0.333333333333333,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestPhraseQuery.java",0.571428571428571,0.557692307692308,0.452380952380952,3,0.692528735632184,5,696,0.2,3,0,2,1,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestPositionIncrement.java",0.333333333333333,0.473684210526316,0.78,4,0.72972972972973,8,296,0.147286821705426,4,0,3,1,2,2,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestPrefixFilter.java",1,1,1,1,0.87037037037037,3,108,0.367088607594937,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestPrefixInBooleanQuery.java",0.5,0.923076923076923,0.931034482758621,2,0.655172413793103,3,116,0.288888888888889,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestPrefixQuery.java",1,1,1,1,0.676470588235294,4,68,0.416666666666667,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestPrefixRandom.java",0.75,0.714285714285714,0.833333333333333,2,0.962686567164179,4,134,0.252336448598131,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestQueryWrapperFilter.java",1,1,1,1,0.867469879518072,3,83,0.338709677419355,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestRegexpQuery.java",1,1,1,1,0.850393700787402,3,127,0.27,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestRegexpRandom2.java",0.571428571428571,0.5,0.607142857142857,3,0.539393939393939,5,165,0.204379562043796,3,0,3,0,2,1,1
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestRegexpRandom.java",0.75,0.864864864864865,0.978723404255319,2,0.615384615384615,4,143,0.181818181818182,2,0,2,0,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestScorerPerf.java",0.666666666666667,0.714285714285714,0.714285714285714,2,0.924390243902439,4,410,0.413793103448276,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSearchWithThreads.java",0.5,0.6,0.6,2,0.893805309734513,3,113,0.189473684210526,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSetNorm.java",0.5,0.666666666666667,0.5,3,0.821052631578947,4,95,0.319444444444444,3,0,2,1,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSimilarity.java",0.5,0.7,0.8,3,0.770114942528736,4,174,0.175675675675676,3,0,2,1,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSimilarityProvider.java",0.75,0.857142857142857,0.777777777777778,2,0.98159509202454,2,163,0.124137931034483,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSloppyPhraseQuery.java",0.5,0.833333333333333,0.8,2,0.891025641025641,3,156,0.368421052631579,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSort.java",0.333333333333333,0.295731707317073,0.373205741626794,4,0.551393728222996,7,1148,0.108108108108108,4,0,4,0,3,1,1
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSpanQueryFilter.java",0.75,0.8,0.833333333333333,2,0.779069767441861,4,86,0.264705882352941,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestSubScorerFreqs.java",0.6,0.892857142857143,0.894736842105263,2,0.829493087557604,3,217,0.085,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestTermRangeQuery.java",0.5,0.571428571428571,0.714285714285714,2,0.780415430267062,4,337,0.146258503401361,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestTermScorer.java",0.4,0.375,0.5,3,0.713483146067416,5,178,0.202702702702703,3,0,3,0,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestTermVectors.java",0.6,0.52760736196319,0.907407407407407,3,0.360915492957746,6,568,0.0944123314065511,3,0,2,1,1,2,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestThreadSafe.java",0.666666666666667,1,0.987179487179487,2,0,1,0,0,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestTimeLimitingCollector.java",0.5,0.692307692307692,0.555555555555556,3,0.91340782122905,5,358,0.256140350877193,3,0,2,1,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestTopDocsMerge.java",0.6,0.957854406130268,0.625,3,0.955102040816327,3,245,0.134259259259259,3,0,1,2,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestWildcard.java",0.6,0.91025641025641,0.808510638297872,3,0.626598465473146,5,391,0.225705329153605,3,0,1,2,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/search/TestWildcardRandom.java",0.6,0.722222222222222,0.951219512195122,2,0.602836879432624,4,141,0.194915254237288,2,0,2,0,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/store/TestBufferedIndexInput.java",0.428571428571429,0.625,0.555555555555556,3,0.926829268292683,4,369,0.182692307692308,3,0,3,0,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/store/TestLockFactory.java",0.333333333333333,0.571428571428571,0.466666666666667,3,0.874109263657957,4,421,0.156593406593407,3,0,2,1,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/store/TestMultiMMap.java",0.333333333333333,0.744444444444444,0.481481481481481,4,0.516778523489933,4,149,0.211382113821138,4,0,2,2,4,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/store/TestRAMDirectory.java",0.4,0.65,0.590909090909091,3,0.807486631016043,5,187,0.206451612903226,3,0,3,0,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/store/TestWindowsMMap.java",0.75,0.666666666666667,0.6,2,0.723809523809524,4,105,0.265060240963855,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/TestDemo.java",0.333333333333333,0.636363636363636,0.705882352941177,3,0.641025641025641,5,78,0.591836734693878,3,0,3,0,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/TestExternalCodecs.java",0.416666666666667,0.469387755102041,0.488888888888889,3,0.820819112627986,4,586,0.0732600732600733,3,0,3,0,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/TestMergeSchedulerExternal.java",0.333333333333333,0.931818181818182,0.333333333333333,3,0.626666666666667,4,150,0.2,3,0,1,2,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/TestSearchForDuplicates.java",0.333333333333333,0.466666666666667,0.526315789473684,3,0.753164556962025,4,158,0.215384615384615,3,0,3,0,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/TestSearch.java",0.5,0.933333333333333,0.823529411764706,3,0.593939393939394,4,165,0.204379562043796,3,0,1,2,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/util/fst/TestFSTs.java",0.5,0.97650827549386,0.623188405797101,3,0.906302286670385,4,1793,0.0932926829268293,3,0,1,2,3,0,0
"0d2567f28d4247429aa023172182113fe82b9667","lucene/src/test/org/apache/lucene/util/TestFieldCacheSanityChecker.java",0.5,0.777777777777778,0.777777777777778,2,0.860606060606061,3,165,0.145833333333333,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/LimitTokenCountAnalyzer.java",1,1,1,1,0.971830985915493,2,71,0.479166666666667,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/PerFieldAnalyzerWrapper.java",1,1,1,1,0.940298507462687,3,134,0.786666666666667,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/test/org/apache/lucene/analysis/core/TestClassicAnalyzer.java",0.666666666666667,0.5,1,2,0.949526813880126,3,317,0.21455938697318,2,0,2,0,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/test/org/apache/lucene/analysis/core/TestKeywordAnalyzer.java",0.666666666666667,0.615384615384615,1,2,0.723214285714286,4,112,0.4,2,0,2,0,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestLimitTokenCountAnalyzer.java",0.5,0.666666666666667,0.666666666666667,2,0.583333333333333,4,72,0.333333333333333,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/test/org/apache/lucene/analysis/query/QueryAutoStopWordAnalyzerTest.java",0.333333333333333,0.808510638297872,0.882352941176471,3,0.720670391061452,4,179,0.251748251748252,3,0,2,1,1,2,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/test/org/apache/lucene/analysis/shingle/ShingleAnalyzerWrapperTest.java",0.333333333333333,0.740740740740741,0.736263736263736,3,0.874193548387097,5,310,0.139705882352941,3,0,3,0,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/analysis/common/src/test/org/apache/lucene/analysis/sinks/TestTeeSinkTokenFilter.java",0.5,0.615384615384615,0.5,2,0.763837638376384,4,271,0.129166666666667,2,0,2,0,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/DocMaker.java",1,1,1,1,0.741482965931864,3,499,0.269720101781171,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReadTask.java",1,1,1,1,0.87459807073955,4,311,0.400900900900901,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ReadTokensTask.java",1,1,1,1,0.933333333333333,3,150,0.25,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetLoadFieldSelectorTask.java",1,1,1,1,0.788235294117647,2,85,0.574074074074074,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/WriteLineDocTask.java",1,1,1,1,0.480952380952381,5,210,0.409395973154362,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/java/org/apache/lucene/benchmark/quality/utils/DocNameExtractor.java",1,1,1,1,0.625,2,72,0.714285714285714,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/test/org/apache/lucene/benchmark/byTask/feeds/DocMakerTest.java",1,1,1,1,0.920245398773006,3,163,0.234848484848485,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/benchmark/src/test/org/apache/lucene/benchmark/byTask/tasks/WriteLineDocTaskTest.java",1,1,1,1,0.516304347826087,4,368,0.135802469135802,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/examples/org/apache/lucene/facet/example/association/AssociationIndexer.java",0.5,0.977777777777778,1,2,0.976744186046512,2,129,0.743243243243243,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/examples/org/apache/lucene/facet/example/multiCL/MultiCLIndexer.java",0.5,0.985849056603774,1,2,0.976076555023923,3,209,0.471830985915493,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/examples/org/apache/lucene/facet/example/simple/SimpleIndexer.java",0.5,0.971428571428571,1,2,0.950980392156863,3,102,0.728813559322034,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/java/org/apache/lucene/facet/index/CategoryDocumentBuilder.java",0.5,0.983498349834984,1,2,0.983388704318937,2,301,1.21323529411765,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/java/org/apache/lucene/facet/taxonomy/lucene/Consts.java",0.5,0.707317073170732,1,2,0.657142857142857,2,70,1,2,0,2,0,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/java/org/apache/lucene/facet/taxonomy/lucene/LuceneTaxonomyReader.java",0.666666666666667,0.989565217391304,1,2,0.989473684210526,2,570,0.850649350649351,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/java/org/apache/lucene/facet/taxonomy/lucene/LuceneTaxonomyWriter.java",0.6,0.983606557377049,0.964285714285714,2,0.983151635282458,2,1009,0.824593128390597,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/test/org/apache/lucene/facet/FacetTestBase.java",0.666666666666667,0.987767584097859,1,2,0.98780487804878,2,328,0.251908396946565,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/test/org/apache/lucene/facet/FacetTestUtils.java",0.5,0.988095238095238,1,2,0.987730061349693,2,163,0.108843537414966,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/test/org/apache/lucene/facet/search/CategoryListIteratorTest.java",0.5,0.976415094339623,1,2,0.971563981042654,3,211,0.140540540540541,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/test/org/apache/lucene/facet/search/DrillDownTest.java",0.5,0.984293193717278,1,2,0.984293193717278,2,191,0.19375,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/test/org/apache/lucene/facet/search/TestTopKInEachNodeResultHandler.java",0.5,0.994134897360704,1,2,0.994029850746269,2,335,0.143344709897611,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/facet/src/test/org/apache/lucene/facet/util/TestScoredDocIDsUtils.java",0.666666666666667,0.956,1,2,0.918032786885246,3,244,0.150943396226415,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/grouping/src/test/org/apache/lucene/search/grouping/TermAllGroupHeadsCollectorTest.java",0.5,0.944337811900192,1,2,0.941295546558704,2,494,0.0762527233115468,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/grouping/src/test/org/apache/lucene/search/grouping/TermAllGroupsCollectorTest.java",1,1,1,1,1,1,113,0.269662921348315,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/grouping/src/test/org/apache/lucene/search/grouping/TestGrouping.java",0.538461538461538,0.95882818685669,0.908366533864542,5,0.973205741626794,6,1045,0.0930962343096234,2,3,1,4,1,4,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/join/src/test/org/apache/lucene/search/TestBlockJoin.java",1,1,1,1,1,1,477,0.125,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queries/src/java/org/apache/lucene/queries/mlt/MoreLikeThis.java",0.333333333333333,0.983251231527094,0.94392523364486,3,0.797133406835722,7,907,1.12910798122066,3,0,1,2,1,2,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queries/src/test/org/apache/lucene/queries/BooleanFilterTest.java",0.5,0.970588235294118,1,2,0.721212121212121,5,165,0.114864864864865,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queries/src/test/org/apache/lucene/queries/ChainedFilterTest.java",0.5,0.977678571428571,1,2,0.858447488584475,4,219,0.152631578947368,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queries/src/test/org/apache/lucene/queries/function/FunctionTestSetup.java",0.666666666666667,0.927083333333333,1,2,0.922651933701657,2,181,0.231292517006803,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queries/src/test/org/apache/lucene/queries/mlt/TestMoreLikeThis.java",0.333333333333333,0.894366197183099,0.5,3,0.666666666666667,4,138,0.169491525423729,3,0,1,2,2,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queries/src/test/org/apache/lucene/queries/TermsFilterTest.java",0.5,0.956989247311828,1,2,0.640449438202247,5,89,0.253521126760563,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/classic/TestMultiFieldQueryParser.java",0.5,0.993939393939394,1,2,0.908536585365854,4,328,0.142857142857143,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/classic/TestQueryParser.java",0.5,1,1,2,0.842105263157895,3,38,1,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/complexPhrase/TestComplexPhraseQuery.java",0.5,0.98,1,2,0.903448275862069,4,145,0.306306306306306,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestMultiFieldQPHelper.java",0.5,0.994594594594595,1,2,0.887978142076503,6,366,0.150943396226415,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestNumericQueryParser.java",0.5,0.995348837209302,1,2,0.733466933867735,5,499,0.059447983014862,2,0,1,1,1,1,1
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestQPHelper.java",0.666666666666667,0.998420221169036,0.857142857142857,2,0.782505910165485,7,1269,0.194915254237288,2,0,1,1,2,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/surround/query/SingleFieldTestDb.java",0.5,0.968253968253968,1,2,0.819672131147541,4,61,0.355555555555556,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/queryparser/src/test/org/apache/lucene/queryparser/util/QueryParserTestBase.java",1,1,1,1,0.99702380952381,2,1344,0.153648068669528,1,0,1,0,1,0,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/suggest/src/java/org/apache/lucene/search/spell/SpellChecker.java",0.444444444444444,0.982961992136304,0.439024390243902,4,0.68005540166205,5,722,0.805,4,0,1,3,3,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/suggest/src/test/org/apache/lucene/search/spell/TestDirectSpellChecker.java",0.5,0.947368421052632,1,2,0.951515151515152,2,165,0.170212765957447,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/suggest/src/test/org/apache/lucene/search/spell/TestLuceneDictionary.java",0.5,0.972222222222222,1,2,0.885714285714286,3,210,0.135135135135135,2,0,1,1,1,1,0
"0d2567f28d4247429aa023172182113fe82b9667","modules/suggest/src/test/org/apache/lucene/search/spell/TestSpellChecker.java",0.5,0.990950226244344,1,2,0.834070796460177,4,452,0.158974358974359,2,0,1,1,1,1,0
"0d7381dfa8d786ed787b12d6a44afe889a55eaf2","lucene/src/test/org/apache/lucene/index/codecs/pulsing/Test10KPulsings.java",1,1,0,1,1,1,95,0.357142857142857,1,0,1,0,0,1,1
"0dc453e50649726cc72be49e072e9004f8a20d1c","lucene/contrib/misc/src/java/org/apache/lucene/store/NRTCachingDirectory.java",0.833333333333333,0.996987951807229,0.964285714285714,2,0.996710526315789,2,304,0.351111111111111,2,0,1,1,1,1,1
"0dc453e50649726cc72be49e072e9004f8a20d1c","lucene/contrib/misc/src/test/org/apache/lucene/store/TestNRTCachingDirectory.java",1,1,0,1,1,1,122,0.22,1,0,1,0,0,1,0
"0e5bf01f0b7b71b67131ff82791f86d951949795","lucene/src/java/org/apache/lucene/util/CharsRef.java",1,1,1,1,1,1,215,0.352201257861635,1,0,1,0,1,0,0
"0e622dd9cccf303fce7fc243f1dd7a508169d936","lucene/src/java/org/apache/lucene/search/FieldValueFilter.java",0.666666666666667,0.968354430379747,1,2,0.964788732394366,2,142,0.494736842105263,2,0,1,1,1,1,0
"0e6e7787dc13489cb9bc2d3ebf32b58e7c189d8e","lucene/src/java/org/apache/lucene/index/DirectoryReader.java",0.40625,0.430939226519337,0.681724845995893,4,0.680497925311203,6,723,0.191103789126853,3,1,3,1,3,1,0
"0e78f1cc8e5c23d222ad5c205a2e4d437df29b2c","lucene/src/java/org/apache/lucene/index/codecs/memory/MemoryCodec.java",0.666666666666667,0.996282527881041,0.888888888888889,2,1,1,788,0.0735694822888283,2,0,1,1,2,0,1
"0e8456130ba6c8d0ed2250fd87e2edc11b04942e","lucene/src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java",0.6,0.681818181818182,0.571428571428571,3,0.742911153119093,5,529,0.359897172236504,3,0,2,1,2,1,0
"0e8456130ba6c8d0ed2250fd87e2edc11b04942e","lucene/src/java/org/apache/lucene/index/DocFieldProcessor.java",0.379310344827586,0.731075697211155,0.477707006369427,6,0.429799426934097,8,349,0.179054054054054,3,3,2,4,3,3,0
"0e8456130ba6c8d0ed2250fd87e2edc11b04942e","lucene/src/java/org/apache/lucene/index/DocumentsWriter.java",0.5,0.805194805194805,0.857377049180328,5,0.537463976945245,7,694,0.319391634980989,3,2,2,3,1,4,0
